order,original_sentence,original_triplet,original_label_variant,counterfact4_replaced,counterfact_triplet4_replaced,counterfact_label_variant,is_match
ASO,palayananna kurang .,"[('palayananna', 'kurang', 'negative')]",[A] palayananna [S] negative [O] kurang,imahna alus .,"[('imahna', 'alus', 'positive')]",[A] imahna [S] positive [O] alus,True
SAO,palayananna kurang .,"[('palayananna', 'kurang', 'negative')]",[S] negative [A] palayananna [O] kurang,imahna alus .,"[('imahna', 'alus', 'positive')]",[S] positive [A] imahna [O] alus,True
OAS,palayananna kurang .,"[('palayananna', 'kurang', 'negative')]",[O] kurang [A] palayananna [S] negative,imahna alus .,"[('imahna', 'alus', 'positive')]",[O] alus [A] imahna [S] positive,True
OSA,palayananna kurang .,"[('palayananna', 'kurang', 'negative')]",[O] kurang [S] negative [A] palayananna,imahna alus .,"[('imahna', 'alus', 'positive')]",[O] alus [S] positive [A] imahna,True
AOS,palayananna alus . nepi ka dianteurkeun ogé ka bandara .,"[('palayananna', 'alus', 'positive')]",[A] palayananna [O] alus [S] positive,kantorna butut . nepi ka dianteurkeun ogé ka bandara .,"[('kantorna', 'butut', 'negative')]",[A] kantorna [O] butut [S] negative,True
ASO,palayananna alus . nepi ka dianteurkeun ogé ka bandara .,"[('palayananna', 'alus', 'positive')]",[A] palayananna [S] positive [O] alus,kantorna butut . nepi ka dianteurkeun ogé ka bandara .,"[('kantorna', 'butut', 'negative')]",[A] kantorna [S] negative [O] butut,True
SAO,palayananna alus . nepi ka dianteurkeun ogé ka bandara .,"[('palayananna', 'alus', 'positive')]",[S] positive [A] palayananna [O] alus,kantorna butut . nepi ka dianteurkeun ogé ka bandara .,"[('kantorna', 'butut', 'negative')]",[S] negative [A] kantorna [O] butut,True
OAS,palayananna alus . nepi ka dianteurkeun ogé ka bandara .,"[('palayananna', 'alus', 'positive')]",[O] alus [A] palayananna [S] positive,kantorna butut . nepi ka dianteurkeun ogé ka bandara .,"[('kantorna', 'butut', 'negative')]",[O] butut [A] kantorna [S] negative,True
OSA,palayananna alus . nepi ka dianteurkeun ogé ka bandara .,"[('palayananna', 'alus', 'positive')]",[O] alus [S] positive [A] palayananna,kantorna butut . nepi ka dianteurkeun ogé ka bandara .,"[('kantorna', 'butut', 'negative')]",[O] butut [S] negative [A] kantorna,True
AOS,"alus tempatna mah , deukeut ka tempat dahar .","[('tempatna', 'alus', 'positive')]",[A] tempatna [O] alus [S] positive,"bau kasurna mah , deukeut ka tempat dahar .","[('kasurna', 'bau', 'negative')]",[A] kasurna [O] bau [S] negative,True
ASO,"alus tempatna mah , deukeut ka tempat dahar .","[('tempatna', 'alus', 'positive')]",[A] tempatna [S] positive [O] alus,"bau kasurna mah , deukeut ka tempat dahar .","[('kasurna', 'bau', 'negative')]",[A] kasurna [S] negative [O] bau,True
SAO,"alus tempatna mah , deukeut ka tempat dahar .","[('tempatna', 'alus', 'positive')]",[S] positive [A] tempatna [O] alus,"bau kasurna mah , deukeut ka tempat dahar .","[('kasurna', 'bau', 'negative')]",[S] negative [A] kasurna [O] bau,True
OAS,"alus tempatna mah , deukeut ka tempat dahar .","[('tempatna', 'alus', 'positive')]",[O] alus [A] tempatna [S] positive,"bau kasurna mah , deukeut ka tempat dahar .","[('kasurna', 'bau', 'negative')]",[O] bau [A] kasurna [S] negative,True
OSA,"alus tempatna mah , deukeut ka tempat dahar .","[('tempatna', 'alus', 'positive')]",[O] alus [S] positive [A] tempatna,"bau kasurna mah , deukeut ka tempat dahar .","[('kasurna', 'bau', 'negative')]",[O] bau [S] negative [A] kasurna,True
AOS,hanjakal lift na teu hurung .,"[('lift', 'teu hurung', 'negative')]",[A] lift [O] teu hurung [S] negative,hanjakal bal na alus pisan .,"[('bal', 'alus pisan', 'positive')]",[A] bal [O] alus pisan [S] positive,True
ASO,hanjakal lift na teu hurung .,"[('lift', 'teu hurung', 'negative')]",[A] lift [S] negative [O] teu hurung,hanjakal bal na alus pisan .,"[('bal', 'alus pisan', 'positive')]",[A] bal [S] positive [O] alus pisan,True
SAO,hanjakal lift na teu hurung .,"[('lift', 'teu hurung', 'negative')]",[S] negative [A] lift [O] teu hurung,hanjakal bal na alus pisan .,"[('bal', 'alus pisan', 'positive')]",[S] positive [A] bal [O] alus pisan,True
OAS,hanjakal lift na teu hurung .,"[('lift', 'teu hurung', 'negative')]",[O] teu hurung [A] lift [S] negative,hanjakal bal na alus pisan .,"[('bal', 'alus pisan', 'positive')]",[O] alus pisan [A] bal [S] positive,True
OSA,hanjakal lift na teu hurung .,"[('lift', 'teu hurung', 'negative')]",[O] teu hurung [S] negative [A] lift,hanjakal bal na alus pisan .,"[('bal', 'alus pisan', 'positive')]",[O] alus pisan [S] positive [A] bal,True
AOS,caina kurang gedé .,"[('caina', 'kurang gedé', 'negative')]",[A] caina [O] kurang gedé [S] negative,cauna badag pisan .,"[('cauna', 'badag pisan', 'positive')]",[A] cauna [O] badag pisan [S] positive,True
ASO,caina kurang gedé .,"[('caina', 'kurang gedé', 'negative')]",[A] caina [S] negative [O] kurang gedé,cauna badag pisan .,"[('cauna', 'badag pisan', 'positive')]",[A] cauna [S] positive [O] badag pisan,True
SAO,caina kurang gedé .,"[('caina', 'kurang gedé', 'negative')]",[S] negative [A] caina [O] kurang gedé,cauna badag pisan .,"[('cauna', 'badag pisan', 'positive')]",[S] positive [A] cauna [O] badag pisan,True
OAS,caina kurang gedé .,"[('caina', 'kurang gedé', 'negative')]",[O] kurang gedé [A] caina [S] negative,cauna badag pisan .,"[('cauna', 'badag pisan', 'positive')]",[O] badag pisan [A] cauna [S] positive,True
OSA,caina kurang gedé .,"[('caina', 'kurang gedé', 'negative')]",[O] kurang gedé [S] negative [A] caina,cauna badag pisan .,"[('cauna', 'badag pisan', 'positive')]",[O] badag pisan [S] positive [A] cauna,True
AOS,palayan gancang .,"[('palayan', 'gancang', 'positive')]",[A] palayan [O] gancang [S] positive,pacul lélét .,"[('pacul', 'lélét', 'negative')]",[A] pacul [O] lélét [S] negative,True
ASO,palayan gancang .,"[('palayan', 'gancang', 'positive')]",[A] palayan [S] positive [O] gancang,pacul lélét .,"[('pacul', 'lélét', 'negative')]",[A] pacul [S] negative [O] lélét,True
SAO,palayan gancang .,"[('palayan', 'gancang', 'positive')]",[S] positive [A] palayan [O] gancang,pacul lélét .,"[('pacul', 'lélét', 'negative')]",[S] negative [A] pacul [O] lélét,True
OAS,palayan gancang .,"[('palayan', 'gancang', 'positive')]",[O] gancang [A] palayan [S] positive,pacul lélét .,"[('pacul', 'lélét', 'negative')]",[O] lélét [A] pacul [S] negative,True
OSA,palayan gancang .,"[('palayan', 'gancang', 'positive')]",[O] gancang [S] positive [A] palayan,pacul lélét .,"[('pacul', 'lélét', 'negative')]",[O] lélét [S] negative [A] pacul,True
AOS,euweuh sabun di jero kamar .,"[('sabun', 'euweuh', 'negative')]",[A] sabun [O] euweuh [S] negative,merenah ngopi di jero kamar .,"[('ngopi', 'merenah', 'positive')]",[A] ngopi [O] merenah [S] positive,True
ASO,euweuh sabun di jero kamar .,"[('sabun', 'euweuh', 'negative')]",[A] sabun [S] negative [O] euweuh,merenah ngopi di jero kamar .,"[('ngopi', 'merenah', 'positive')]",[A] ngopi [S] positive [O] merenah,True
SAO,euweuh sabun di jero kamar .,"[('sabun', 'euweuh', 'negative')]",[S] negative [A] sabun [O] euweuh,merenah ngopi di jero kamar .,"[('ngopi', 'merenah', 'positive')]",[S] positive [A] ngopi [O] merenah,True
OAS,euweuh sabun di jero kamar .,"[('sabun', 'euweuh', 'negative')]",[O] euweuh [A] sabun [S] negative,merenah ngopi di jero kamar .,"[('ngopi', 'merenah', 'positive')]",[O] merenah [A] ngopi [S] positive,True
OSA,euweuh sabun di jero kamar .,"[('sabun', 'euweuh', 'negative')]",[O] euweuh [S] negative [A] sabun,merenah ngopi di jero kamar .,"[('ngopi', 'merenah', 'positive')]",[O] merenah [S] positive [A] ngopi,True
AOS,wifina kurang muaskeun euy : ) .,"[('wifina', 'kurang muaskeun', 'negative')]",[A] wifina [O] kurang muaskeun [S] negative,patlotna gancang jeung stabil euy : ) .,"[('patlotna', 'muaskeun pisan', 'positive')]",[A] patlotna [O] muaskeun pisan [S] positive,True
ASO,wifina kurang muaskeun euy : ) .,"[('wifina', 'kurang muaskeun', 'negative')]",[A] wifina [S] negative [O] kurang muaskeun,patlotna gancang jeung stabil euy : ) .,"[('patlotna', 'muaskeun pisan', 'positive')]",[A] patlotna [S] positive [O] muaskeun pisan,True
SAO,wifina kurang muaskeun euy : ) .,"[('wifina', 'kurang muaskeun', 'negative')]",[S] negative [A] wifina [O] kurang muaskeun,patlotna gancang jeung stabil euy : ) .,"[('patlotna', 'muaskeun pisan', 'positive')]",[S] positive [A] patlotna [O] muaskeun pisan,True
OAS,wifina kurang muaskeun euy : ) .,"[('wifina', 'kurang muaskeun', 'negative')]",[O] kurang muaskeun [A] wifina [S] negative,patlotna gancang jeung stabil euy : ) .,"[('patlotna', 'muaskeun pisan', 'positive')]",[O] muaskeun pisan [A] patlotna [S] positive,True
OSA,wifina kurang muaskeun euy : ) .,"[('wifina', 'kurang muaskeun', 'negative')]",[O] kurang muaskeun [S] negative [A] wifina,patlotna gancang jeung stabil euy : ) .,"[('patlotna', 'muaskeun pisan', 'positive')]",[O] muaskeun pisan [S] positive [A] patlotna,True
AOS,"geus tilu kali ngendong di dieu , sok jadi langganan . tempatna mah ngeunaheun da .","[('tempatna', 'ngeunaheun', 'positive')]",[A] tempatna [O] ngeunaheun [S] positive,"geus tilu kali ngendong di dieu , sok jadi langganan . curugna mah ngeunaheun da .","[('curugna', 'ngeunaheun', 'negative')]",[A] curugna [O] ngeunaheun [S] negative,True
ASO,"geus tilu kali ngendong di dieu , sok jadi langganan . tempatna mah ngeunaheun da .","[('tempatna', 'ngeunaheun', 'positive')]",[A] tempatna [S] positive [O] ngeunaheun,"geus tilu kali ngendong di dieu , sok jadi langganan . curugna mah ngeunaheun da .","[('curugna', 'ngeunaheun', 'negative')]",[A] curugna [S] negative [O] ngeunaheun,True
SAO,"geus tilu kali ngendong di dieu , sok jadi langganan . tempatna mah ngeunaheun da .","[('tempatna', 'ngeunaheun', 'positive')]",[S] positive [A] tempatna [O] ngeunaheun,"geus tilu kali ngendong di dieu , sok jadi langganan . curugna mah ngeunaheun da .","[('curugna', 'ngeunaheun', 'negative')]",[S] negative [A] curugna [O] ngeunaheun,True
OAS,"geus tilu kali ngendong di dieu , sok jadi langganan . tempatna mah ngeunaheun da .","[('tempatna', 'ngeunaheun', 'positive')]",[O] ngeunaheun [A] tempatna [S] positive,"geus tilu kali ngendong di dieu , sok jadi langganan . curugna mah ngeunaheun da .","[('curugna', 'ngeunaheun', 'negative')]",[O] ngeunaheun [A] curugna [S] negative,True
OSA,"geus tilu kali ngendong di dieu , sok jadi langganan . tempatna mah ngeunaheun da .","[('tempatna', 'ngeunaheun', 'positive')]",[O] ngeunaheun [S] positive [A] tempatna,"geus tilu kali ngendong di dieu , sok jadi langganan . curugna mah ngeunaheun da .","[('curugna', 'ngeunaheun', 'negative')]",[O] ngeunaheun [S] negative [A] curugna,True
AOS,tempat keur istirahat anu ngeunaheun pisan .,"[('tempat', 'ngeunaheun pisan', 'positive')]",[A] tempat [O] ngeunaheun pisan [S] positive,cilok keur istirahat anu pikaboseneun pisan .,"[('cilok', 'pikaboseneun pisan', 'negative')]",[A] cilok [O] pikaboseneun pisan [S] negative,True
ASO,tempat keur istirahat anu ngeunaheun pisan .,"[('tempat', 'ngeunaheun pisan', 'positive')]",[A] tempat [S] positive [O] ngeunaheun pisan,cilok keur istirahat anu pikaboseneun pisan .,"[('cilok', 'pikaboseneun pisan', 'negative')]",[A] cilok [S] negative [O] pikaboseneun pisan,True
SAO,tempat keur istirahat anu ngeunaheun pisan .,"[('tempat', 'ngeunaheun pisan', 'positive')]",[S] positive [A] tempat [O] ngeunaheun pisan,cilok keur istirahat anu pikaboseneun pisan .,"[('cilok', 'pikaboseneun pisan', 'negative')]",[S] negative [A] cilok [O] pikaboseneun pisan,True
OAS,tempat keur istirahat anu ngeunaheun pisan .,"[('tempat', 'ngeunaheun pisan', 'positive')]",[O] ngeunaheun pisan [A] tempat [S] positive,cilok keur istirahat anu pikaboseneun pisan .,"[('cilok', 'pikaboseneun pisan', 'negative')]",[O] pikaboseneun pisan [A] cilok [S] negative,True
OSA,tempat keur istirahat anu ngeunaheun pisan .,"[('tempat', 'ngeunaheun pisan', 'positive')]",[O] ngeunaheun pisan [S] positive [A] tempat,cilok keur istirahat anu pikaboseneun pisan .,"[('cilok', 'pikaboseneun pisan', 'negative')]",[O] pikaboseneun pisan [S] negative [A] cilok,True
AOS,pancuran cai panas teu hurung .,"[('pancuran cai panas', 'teu hurung', 'negative')]",[A] pancuran cai panas [O] teu hurung [S] negative,panggangan beusina kuat pisan .,"[('panggangan beusina', 'kuat pisan', 'positive')]",[A] panggangan beusina [O] kuat pisan [S] positive,True
ASO,pancuran cai panas teu hurung .,"[('pancuran cai panas', 'teu hurung', 'negative')]",[A] pancuran cai panas [S] negative [O] teu hurung,panggangan beusina kuat pisan .,"[('panggangan beusina', 'kuat pisan', 'positive')]",[A] panggangan beusina [S] positive [O] kuat pisan,True
SAO,pancuran cai panas teu hurung .,"[('pancuran cai panas', 'teu hurung', 'negative')]",[S] negative [A] pancuran cai panas [O] teu hurung,panggangan beusina kuat pisan .,"[('panggangan beusina', 'kuat pisan', 'positive')]",[S] positive [A] panggangan beusina [O] kuat pisan,True
OAS,pancuran cai panas teu hurung .,"[('pancuran cai panas', 'teu hurung', 'negative')]",[O] teu hurung [A] pancuran cai panas [S] negative,panggangan beusina kuat pisan .,"[('panggangan beusina', 'kuat pisan', 'positive')]",[O] kuat pisan [A] panggangan beusina [S] positive,True
OSA,pancuran cai panas teu hurung .,"[('pancuran cai panas', 'teu hurung', 'negative')]",[O] teu hurung [S] negative [A] pancuran cai panas,panggangan beusina kuat pisan .,"[('panggangan beusina', 'kuat pisan', 'positive')]",[O] kuat pisan [S] positive [A] panggangan beusina,True
AOS,lokasina strategis deukeut stasiun blitar jeung alun-alun .,"[('lokasina', 'strategis', 'positive')]",[A] lokasina [O] strategis [S] positive,saungna regas deukeut stasiun blitar jeung alun-alun .,"[('saungna', 'regas', 'negative')]",[A] saungna [O] regas [S] negative,True
ASO,lokasina strategis deukeut stasiun blitar jeung alun-alun .,"[('lokasina', 'strategis', 'positive')]",[A] lokasina [S] positive [O] strategis,saungna regas deukeut stasiun blitar jeung alun-alun .,"[('saungna', 'regas', 'negative')]",[A] saungna [S] negative [O] regas,True
SAO,lokasina strategis deukeut stasiun blitar jeung alun-alun .,"[('lokasina', 'strategis', 'positive')]",[S] positive [A] lokasina [O] strategis,saungna regas deukeut stasiun blitar jeung alun-alun .,"[('saungna', 'regas', 'negative')]",[S] negative [A] saungna [O] regas,True
OAS,lokasina strategis deukeut stasiun blitar jeung alun-alun .,"[('lokasina', 'strategis', 'positive')]",[O] strategis [A] lokasina [S] positive,saungna regas deukeut stasiun blitar jeung alun-alun .,"[('saungna', 'regas', 'negative')]",[O] regas [A] saungna [S] negative,True
OSA,lokasina strategis deukeut stasiun blitar jeung alun-alun .,"[('lokasina', 'strategis', 'positive')]",[O] strategis [S] positive [A] lokasina,saungna regas deukeut stasiun blitar jeung alun-alun .,"[('saungna', 'regas', 'negative')]",[O] regas [S] negative [A] saungna,True
AOS,seprena kurang beresih .,"[('seprena', 'kurang beresih', 'negative')]",[A] seprena [O] kurang beresih [S] negative,patani beresih pisan .,"[('patani', 'beresih pisan', 'positive')]",[A] patani [O] beresih pisan [S] positive,True
ASO,seprena kurang beresih .,"[('seprena', 'kurang beresih', 'negative')]",[A] seprena [S] negative [O] kurang beresih,patani beresih pisan .,"[('patani', 'beresih pisan', 'positive')]",[A] patani [S] positive [O] beresih pisan,True
SAO,seprena kurang beresih .,"[('seprena', 'kurang beresih', 'negative')]",[S] negative [A] seprena [O] kurang beresih,patani beresih pisan .,"[('patani', 'beresih pisan', 'positive')]",[S] positive [A] patani [O] beresih pisan,True
OAS,seprena kurang beresih .,"[('seprena', 'kurang beresih', 'negative')]",[O] kurang beresih [A] seprena [S] negative,patani beresih pisan .,"[('patani', 'beresih pisan', 'positive')]",[O] beresih pisan [A] patani [S] positive,True
OSA,seprena kurang beresih .,"[('seprena', 'kurang beresih', 'negative')]",[O] kurang beresih [S] negative [A] seprena,patani beresih pisan .,"[('patani', 'beresih pisan', 'positive')]",[O] beresih pisan [S] positive [A] patani,True
AOS,kamarna téh teu kedap sora . jadi kamar gigir ngobrol biasa ogé kadéngé . dua peuting urang ngendong .,"[('kamarna', 'teu kedap sora', 'negative')]",[A] kamarna [O] teu kedap sora [S] negative,kayuna téh kedap sora pisan . jadi kamar gigir ngobrol biasa ogé kadéngé . dua peuting urang ngendong .,"[('kayuna', 'kedap sora pisan', 'positive')]",[A] kayuna [O] kedap sora pisan [S] positive,True
ASO,kamarna téh teu kedap sora . jadi kamar gigir ngobrol biasa ogé kadéngé . dua peuting urang ngendong .,"[('kamarna', 'teu kedap sora', 'negative')]",[A] kamarna [S] negative [O] teu kedap sora,kayuna téh kedap sora pisan . jadi kamar gigir ngobrol biasa ogé kadéngé . dua peuting urang ngendong .,"[('kayuna', 'kedap sora pisan', 'positive')]",[A] kayuna [S] positive [O] kedap sora pisan,True
SAO,kamarna téh teu kedap sora . jadi kamar gigir ngobrol biasa ogé kadéngé . dua peuting urang ngendong .,"[('kamarna', 'teu kedap sora', 'negative')]",[S] negative [A] kamarna [O] teu kedap sora,kayuna téh kedap sora pisan . jadi kamar gigir ngobrol biasa ogé kadéngé . dua peuting urang ngendong .,"[('kayuna', 'kedap sora pisan', 'positive')]",[S] positive [A] kayuna [O] kedap sora pisan,True
OAS,kamarna téh teu kedap sora . jadi kamar gigir ngobrol biasa ogé kadéngé . dua peuting urang ngendong .,"[('kamarna', 'teu kedap sora', 'negative')]",[O] teu kedap sora [A] kamarna [S] negative,kayuna téh kedap sora pisan . jadi kamar gigir ngobrol biasa ogé kadéngé . dua peuting urang ngendong .,"[('kayuna', 'kedap sora pisan', 'positive')]",[O] kedap sora pisan [A] kayuna [S] positive,True
OSA,kamarna téh teu kedap sora . jadi kamar gigir ngobrol biasa ogé kadéngé . dua peuting urang ngendong .,"[('kamarna', 'teu kedap sora', 'negative')]",[O] teu kedap sora [S] negative [A] kamarna,kayuna téh kedap sora pisan . jadi kamar gigir ngobrol biasa ogé kadéngé . dua peuting urang ngendong .,"[('kayuna', 'kedap sora pisan', 'positive')]",[O] kedap sora pisan [S] positive [A] kayuna,True
AOS,ieu tempat ngeunaheun pisan .,"[('tempat', 'ngeunaheun pisan', 'positive')]",[A] tempat [O] ngeunaheun pisan [S] positive,ieu korsi teu ngeunaheun .,"[('korsi', 'teu ngeunaheun', 'negative')]",[A] korsi [O] teu ngeunaheun [S] negative,True
ASO,ieu tempat ngeunaheun pisan .,"[('tempat', 'ngeunaheun pisan', 'positive')]",[A] tempat [S] positive [O] ngeunaheun pisan,ieu korsi teu ngeunaheun .,"[('korsi', 'teu ngeunaheun', 'negative')]",[A] korsi [S] negative [O] teu ngeunaheun,True
SAO,ieu tempat ngeunaheun pisan .,"[('tempat', 'ngeunaheun pisan', 'positive')]",[S] positive [A] tempat [O] ngeunaheun pisan,ieu korsi teu ngeunaheun .,"[('korsi', 'teu ngeunaheun', 'negative')]",[S] negative [A] korsi [O] teu ngeunaheun,True
OAS,ieu tempat ngeunaheun pisan .,"[('tempat', 'ngeunaheun pisan', 'positive')]",[O] ngeunaheun pisan [A] tempat [S] positive,ieu korsi teu ngeunaheun .,"[('korsi', 'teu ngeunaheun', 'negative')]",[O] teu ngeunaheun [A] korsi [S] negative,True
OSA,ieu tempat ngeunaheun pisan .,"[('tempat', 'ngeunaheun pisan', 'positive')]",[O] ngeunaheun pisan [S] positive [A] tempat,ieu korsi teu ngeunaheun .,"[('korsi', 'teu ngeunaheun', 'negative')]",[O] teu ngeunaheun [S] negative [A] korsi,True
AOS,patugasna ramah .,"[('patugasna', 'ramah', 'positive')]",[A] patugasna [O] ramah [S] positive,hargana mahal .,"[('hargana', 'mahal', 'negative')]",[A] hargana [O] mahal [S] negative,True
ASO,patugasna ramah .,"[('patugasna', 'ramah', 'positive')]",[A] patugasna [S] positive [O] ramah,hargana mahal .,"[('hargana', 'mahal', 'negative')]",[A] hargana [S] negative [O] mahal,True
SAO,patugasna ramah .,"[('patugasna', 'ramah', 'positive')]",[S] positive [A] patugasna [O] ramah,hargana mahal .,"[('hargana', 'mahal', 'negative')]",[S] negative [A] hargana [O] mahal,True
OAS,patugasna ramah .,"[('patugasna', 'ramah', 'positive')]",[O] ramah [A] patugasna [S] positive,hargana mahal .,"[('hargana', 'mahal', 'negative')]",[O] mahal [A] hargana [S] negative,True
OSA,patugasna ramah .,"[('patugasna', 'ramah', 'positive')]",[O] ramah [S] positive [A] patugasna,hargana mahal .,"[('hargana', 'mahal', 'negative')]",[O] mahal [S] negative [A] hargana,True
AOS,cai teu hurung .,"[('cai', 'teu hurung', 'negative')]",[A] cai [O] teu hurung [S] negative,awi alus pisan .,"[('awi', 'alus pisan', 'positive')]",[A] awi [O] alus pisan [S] positive,True
ASO,cai teu hurung .,"[('cai', 'teu hurung', 'negative')]",[A] cai [S] negative [O] teu hurung,awi alus pisan .,"[('awi', 'alus pisan', 'positive')]",[A] awi [S] positive [O] alus pisan,True
SAO,cai teu hurung .,"[('cai', 'teu hurung', 'negative')]",[S] negative [A] cai [O] teu hurung,awi alus pisan .,"[('awi', 'alus pisan', 'positive')]",[S] positive [A] awi [O] alus pisan,True
OAS,cai teu hurung .,"[('cai', 'teu hurung', 'negative')]",[O] teu hurung [A] cai [S] negative,awi alus pisan .,"[('awi', 'alus pisan', 'positive')]",[O] alus pisan [A] awi [S] positive,True
OSA,cai teu hurung .,"[('cai', 'teu hurung', 'negative')]",[O] teu hurung [S] negative [A] cai,awi alus pisan .,"[('awi', 'alus pisan', 'positive')]",[O] alus pisan [S] positive [A] awi,True
AOS,palayanna kurang ramah .,"[('palayanna', 'kurang ramah', 'negative')]",[A] palayanna [O] kurang ramah [S] negative,hargana murah pisan .,"[('hargana', 'murah pisan', 'positive')]",[A] hargana [O] murah pisan [S] positive,True
ASO,palayanna kurang ramah .,"[('palayanna', 'kurang ramah', 'negative')]",[A] palayanna [S] negative [O] kurang ramah,hargana murah pisan .,"[('hargana', 'murah pisan', 'positive')]",[A] hargana [S] positive [O] murah pisan,True
SAO,palayanna kurang ramah .,"[('palayanna', 'kurang ramah', 'negative')]",[S] negative [A] palayanna [O] kurang ramah,hargana murah pisan .,"[('hargana', 'murah pisan', 'positive')]",[S] positive [A] hargana [O] murah pisan,True
OAS,palayanna kurang ramah .,"[('palayanna', 'kurang ramah', 'negative')]",[O] kurang ramah [A] palayanna [S] negative,hargana murah pisan .,"[('hargana', 'murah pisan', 'positive')]",[O] murah pisan [A] hargana [S] positive,True
OSA,palayanna kurang ramah .,"[('palayanna', 'kurang ramah', 'negative')]",[O] kurang ramah [S] negative [A] palayanna,hargana murah pisan .,"[('hargana', 'murah pisan', 'positive')]",[O] murah pisan [S] positive [A] hargana,True
AOS,kamarna kurang beresih .,"[('kamarna', 'kurang beresih', 'negative')]",[A] kamarna [O] kurang beresih [S] negative,kayuna geus bararesih .,"[('kayuna', 'geus bararesih', 'positive')]",[A] kayuna [O] geus bararesih [S] positive,True
ASO,kamarna kurang beresih .,"[('kamarna', 'kurang beresih', 'negative')]",[A] kamarna [S] negative [O] kurang beresih,kayuna geus bararesih .,"[('kayuna', 'geus bararesih', 'positive')]",[A] kayuna [S] positive [O] geus bararesih,True
SAO,kamarna kurang beresih .,"[('kamarna', 'kurang beresih', 'negative')]",[S] negative [A] kamarna [O] kurang beresih,kayuna geus bararesih .,"[('kayuna', 'geus bararesih', 'positive')]",[S] positive [A] kayuna [O] geus bararesih,True
OAS,kamarna kurang beresih .,"[('kamarna', 'kurang beresih', 'negative')]",[O] kurang beresih [A] kamarna [S] negative,kayuna geus bararesih .,"[('kayuna', 'geus bararesih', 'positive')]",[O] geus bararesih [A] kayuna [S] positive,True
OSA,kamarna kurang beresih .,"[('kamarna', 'kurang beresih', 'negative')]",[O] kurang beresih [S] negative [A] kamarna,kayuna geus bararesih .,"[('kayuna', 'geus bararesih', 'positive')]",[O] geus bararesih [S] positive [A] kayuna,True
AOS,kamar na teu kedap sora .,"[('kamar', 'teu kedap sora', 'negative')]",[A] kamar [O] teu kedap sora [S] negative,irung na rada kedap sora .,"[('irung', 'rada kedap sora', 'positive')]",[A] irung [O] rada kedap sora [S] positive,True
ASO,kamar na teu kedap sora .,"[('kamar', 'teu kedap sora', 'negative')]",[A] kamar [S] negative [O] teu kedap sora,irung na rada kedap sora .,"[('irung', 'rada kedap sora', 'positive')]",[A] irung [S] positive [O] rada kedap sora,True
SAO,kamar na teu kedap sora .,"[('kamar', 'teu kedap sora', 'negative')]",[S] negative [A] kamar [O] teu kedap sora,irung na rada kedap sora .,"[('irung', 'rada kedap sora', 'positive')]",[S] positive [A] irung [O] rada kedap sora,True
OAS,kamar na teu kedap sora .,"[('kamar', 'teu kedap sora', 'negative')]",[O] teu kedap sora [A] kamar [S] negative,irung na rada kedap sora .,"[('irung', 'rada kedap sora', 'positive')]",[O] rada kedap sora [A] irung [S] positive,True
OSA,kamar na teu kedap sora .,"[('kamar', 'teu kedap sora', 'negative')]",[O] teu kedap sora [S] negative [A] kamar,irung na rada kedap sora .,"[('irung', 'rada kedap sora', 'positive')]",[O] rada kedap sora [S] positive [A] irung,True
AOS,sarapan nu kurang pikaresepeun .,"[('sarapan', 'kurang pikaresepeun', 'negative')]",[A] sarapan [O] kurang pikaresepeun [S] negative,lapangan nu pikaresepeun pisan .,"[('sarapan', 'pikaresepeun pisan', 'positive')]",[A] sarapan [O] pikaresepeun pisan [S] positive,True
ASO,sarapan nu kurang pikaresepeun .,"[('sarapan', 'kurang pikaresepeun', 'negative')]",[A] sarapan [S] negative [O] kurang pikaresepeun,lapangan nu pikaresepeun pisan .,"[('sarapan', 'pikaresepeun pisan', 'positive')]",[A] sarapan [S] positive [O] pikaresepeun pisan,True
SAO,sarapan nu kurang pikaresepeun .,"[('sarapan', 'kurang pikaresepeun', 'negative')]",[S] negative [A] sarapan [O] kurang pikaresepeun,lapangan nu pikaresepeun pisan .,"[('sarapan', 'pikaresepeun pisan', 'positive')]",[S] positive [A] sarapan [O] pikaresepeun pisan,True
OAS,sarapan nu kurang pikaresepeun .,"[('sarapan', 'kurang pikaresepeun', 'negative')]",[O] kurang pikaresepeun [A] sarapan [S] negative,lapangan nu pikaresepeun pisan .,"[('sarapan', 'pikaresepeun pisan', 'positive')]",[O] pikaresepeun pisan [A] sarapan [S] positive,True
OSA,sarapan nu kurang pikaresepeun .,"[('sarapan', 'kurang pikaresepeun', 'negative')]",[O] kurang pikaresepeun [S] negative [A] sarapan,lapangan nu pikaresepeun pisan .,"[('sarapan', 'pikaresepeun pisan', 'positive')]",[O] pikaresepeun pisan [S] positive [A] sarapan,True
AOS,ménu sarapan kurang ngeunah .,"[('ménu sarapan', 'kurang ngeunah', 'negative')]",[A] ménu sarapan [O] kurang ngeunah [S] negative,kaahlianna ngeunah pisan .,"[('kaahlianna', 'ngeunah pisan', 'positive')]",[A] kaahlianna [O] ngeunah pisan [S] positive,True
ASO,ménu sarapan kurang ngeunah .,"[('ménu sarapan', 'kurang ngeunah', 'negative')]",[A] ménu sarapan [S] negative [O] kurang ngeunah,kaahlianna ngeunah pisan .,"[('kaahlianna', 'ngeunah pisan', 'positive')]",[A] kaahlianna [S] positive [O] ngeunah pisan,True
