clean,corrupted,correct_label,incorrect_label,correct_idx,incorrect_idx
wastafel macet . [A] [S] [O],suasana nya buruk . [A] [S] [O],[A] wastafel [S] negative [O] macet,[A] suasana nya [S] negative [O] buruk,"[[508, 32, 60, 40321, 2577, 301, 508, 50, 60, 8225, 508, 46, 60, 8978, 295]]","[[508, 32, 60, 52097, 3362, 75189, 508, 50, 60, 8225, 508, 46, 60, 7795, 3101]]"
wastafel macet . [S] [A] [O],suasana nya buruk . [S] [A] [O],[S] negative [A] wastafel [O] macet,[S] negative [A] suasana nya [O] buruk,"[[508, 50, 60, 8225, 508, 32, 60, 40321, 2577, 301, 508, 46, 60, 8978, 295]]","[[508, 50, 60, 8225, 508, 32, 60, 52097, 3362, 75189, 508, 46, 60, 7795, 3101]]"
wastafel macet . [O] [A] [S],suasana nya buruk . [O] [A] [S],[O] macet [A] wastafel [S] negative,[O] buruk [A] suasana nya [S] negative,"[[508, 46, 60, 8978, 295, 508, 32, 60, 40321, 2577, 301, 508, 50, 60, 8225]]","[[508, 46, 60, 7795, 3101, 508, 32, 60, 52097, 3362, 75189, 508, 50, 60, 8225]]"
wastafel macet . [O] [S] [A],suasana nya buruk . [O] [S] [A],[O] macet [S] negative [A] wastafel,[O] buruk [S] negative [A] suasana nya,"[[508, 46, 60, 8978, 295, 508, 50, 60, 8225, 508, 32, 60, 40321, 2577, 301]]","[[508, 46, 60, 7795, 3101, 508, 50, 60, 8225, 508, 32, 60, 52097, 3362, 75189]]"
tetapi tidak disediakan air mineral di dalam kamar . [A] [O] [S],tetapi kasur terasa empuk di dalam kamar . [A] [O] [S],[A] air mineral [O] tidak disediakan [S] negative,[A] kasur [O] terasa empuk [S] positive,"[[508, 32, 60, 3720, 24136, 508, 46, 60, 27281, 827, 19048, 19262, 508, 50, 60, 8225]]","[[508, 32, 60, 47656, 324, 508, 46, 60, 1982, 15428, 8486, 3101, 508, 50, 60, 6785]]"
tetapi tidak disediakan air mineral di dalam kamar . [A] [S] [O],tetapi kasur terasa empuk di dalam kamar . [A] [S] [O],[A] air mineral [S] negative [O] tidak disediakan,[A] kasur [S] positive [O] terasa empuk,"[[508, 32, 60, 3720, 24136, 508, 50, 60, 8225, 508, 46, 60, 27281, 827, 19048, 19262]]","[[508, 32, 60, 47656, 324, 508, 50, 60, 6785, 508, 46, 60, 1982, 15428, 8486, 3101]]"
tetapi tidak disediakan air mineral di dalam kamar . [S] [A] [O],tetapi kasur terasa empuk di dalam kamar . [S] [A] [O],[S] negative [A] air mineral [O] tidak disediakan,[S] positive [A] kasur [O] terasa empuk,"[[508, 50, 60, 8225, 508, 32, 60, 3720, 24136, 508, 46, 60, 27281, 827, 19048, 19262]]","[[508, 50, 60, 6785, 508, 32, 60, 47656, 324, 508, 46, 60, 1982, 15428, 8486, 3101]]"
tetapi tidak disediakan air mineral di dalam kamar . [O] [A] [S],tetapi kasur terasa empuk di dalam kamar . [O] [A] [S],[O] tidak disediakan [A] air mineral [S] negative,[O] terasa empuk [A] kasur [S] positive,"[[508, 46, 60, 27281, 827, 19048, 19262, 508, 32, 60, 3720, 24136, 508, 50, 60, 8225]]","[[508, 46, 60, 1982, 15428, 8486, 3101, 508, 32, 60, 47656, 324, 508, 50, 60, 6785]]"
tetapi tidak disediakan air mineral di dalam kamar . [O] [S] [A],tetapi kasur terasa empuk di dalam kamar . [O] [S] [A],[O] tidak disediakan [S] negative [A] air mineral,[O] terasa empuk [S] positive [A] kasur,"[[508, 46, 60, 27281, 827, 19048, 19262, 508, 50, 60, 8225, 508, 32, 60, 3720, 24136]]","[[508, 46, 60, 1982, 15428, 8486, 3101, 508, 50, 60, 6785, 508, 32, 60, 47656, 324]]"
pelayanan resepsionis cepat . [A] [O] [S],suara kendaraan di luar bising . [A] [O] [S],[A] pelayanan resepsionis [O] cepat [S] positive,[A] suara kendaraan di luar [O] bising [S] negative,"[[508, 32, 60, 281, 6895, 28618, 312, 325, 1690, 290, 285, 508, 46, 60, 62090, 266, 508, 50, 60, 6785]]","[[508, 32, 60, 913, 5059, 71748, 5059, 276, 1853, 326, 18731, 508, 46, 60, 293, 3791, 508, 50, 60, 8225]]"
pelayanan resepsionis cepat . [A] [S] [O],suara kendaraan di luar bising . [A] [S] [O],[A] pelayanan resepsionis [S] positive [O] cepat,[A] suara kendaraan di luar [S] negative [O] bising,"[[508, 32, 60, 281, 6895, 28618, 312, 325, 1690, 290, 285, 508, 50, 60, 6785, 508, 46, 60, 62090, 266]]","[[508, 32, 60, 913, 5059, 71748, 5059, 276, 1853, 326, 18731, 508, 50, 60, 8225, 508, 46, 60, 293, 3791]]"
pelayanan resepsionis cepat . [S] [A] [O],suara kendaraan di luar bising . [S] [A] [O],[S] positive [A] pelayanan resepsionis [O] cepat,[S] negative [A] suara kendaraan di luar [O] bising,"[[508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618, 312, 325, 1690, 290, 285, 508, 46, 60, 62090, 266]]","[[508, 50, 60, 8225, 508, 32, 60, 913, 5059, 71748, 5059, 276, 1853, 326, 18731, 508, 46, 60, 293, 3791]]"
pelayanan resepsionis cepat . [O] [A] [S],suara kendaraan di luar bising . [O] [A] [S],[O] cepat [A] pelayanan resepsionis [S] positive,[O] bising [A] suara kendaraan di luar [S] negative,"[[508, 46, 60, 62090, 266, 508, 32, 60, 281, 6895, 28618, 312, 325, 1690, 290, 285, 508, 50, 60, 6785]]","[[508, 46, 60, 293, 3791, 508, 32, 60, 913, 5059, 71748, 5059, 276, 1853, 326, 18731, 508, 50, 60, 8225]]"
pelayanan resepsionis cepat . [O] [S] [A],suara kendaraan di luar bising . [O] [S] [A],[O] cepat [S] positive [A] pelayanan resepsionis,[O] bising [S] negative [A] suara kendaraan di luar,"[[508, 46, 60, 62090, 266, 508, 50, 60, 6785, 508, 32, 60, 281, 6895, 28618, 312, 325, 1690, 290, 285]]","[[508, 46, 60, 293, 3791, 508, 50, 60, 8225, 508, 32, 60, 913, 5059, 71748, 5059, 276, 1853, 326, 18731]]"
resepsionisnya ramah . [A] [O] [S],pegawai cleaning servisnya buruk . [A] [O] [S],[A] resepsionisnya [O] ramah [S] positive,[A] pegawai cleaning servisnya [O] buruk [S] negative,"[[508, 32, 60, 312, 325, 1690, 290, 285, 22891, 508, 46, 60, 17823, 1466, 508, 50, 60, 6785]]","[[508, 32, 60, 30687, 35969, 15826, 4853, 285, 22891, 508, 46, 60, 7795, 3101, 508, 50, 60, 8225]]"
resepsionisnya ramah . [A] [S] [O],pegawai cleaning servisnya buruk . [A] [S] [O],[A] resepsionisnya [S] positive [O] ramah,[A] pegawai cleaning servisnya [S] negative [O] buruk,"[[508, 32, 60, 312, 325, 1690, 290, 285, 22891, 508, 50, 60, 6785, 508, 46, 60, 17823, 1466]]","[[508, 32, 60, 30687, 35969, 15826, 4853, 285, 22891, 508, 50, 60, 8225, 508, 46, 60, 7795, 3101]]"
resepsionisnya ramah . [S] [A] [O],pegawai cleaning servisnya buruk . [S] [A] [O],[S] positive [A] resepsionisnya [O] ramah,[S] negative [A] pegawai cleaning servisnya [O] buruk,"[[508, 50, 60, 6785, 508, 32, 60, 312, 325, 1690, 290, 285, 22891, 508, 46, 60, 17823, 1466]]","[[508, 50, 60, 8225, 508, 32, 60, 30687, 35969, 15826, 4853, 285, 22891, 508, 46, 60, 7795, 3101]]"
resepsionisnya ramah . [O] [A] [S],pegawai cleaning servisnya buruk . [O] [A] [S],[O] ramah [A] resepsionisnya [S] positive,[O] buruk [A] pegawai cleaning servisnya [S] negative,"[[508, 46, 60, 17823, 1466, 508, 32, 60, 312, 325, 1690, 290, 285, 22891, 508, 50, 60, 6785]]","[[508, 46, 60, 7795, 3101, 508, 32, 60, 30687, 35969, 15826, 4853, 285, 22891, 508, 50, 60, 8225]]"
resepsionisnya ramah . [O] [S] [A],pegawai cleaning servisnya buruk . [O] [S] [A],[O] ramah [S] positive [A] resepsionisnya,[O] buruk [S] negative [A] pegawai cleaning servisnya,"[[508, 46, 60, 17823, 1466, 508, 50, 60, 6785, 508, 32, 60, 312, 325, 1690, 290, 285, 22891]]","[[508, 46, 60, 7795, 3101, 508, 50, 60, 8225, 508, 32, 60, 30687, 35969, 15826, 4853, 285, 22891]]"
sayang sekali tidak ada sarapan apaapa . [A] [O] [S],sayang sekali ramah pegawai apaapa . [A] [O] [S],[A] sarapan [O] tidak ada [S] negative,[A] pegawai [O] ramah [S] positive,"[[508, 32, 60, 28047, 5359, 508, 46, 60, 27281, 34234, 508, 50, 60, 8225]]","[[508, 32, 60, 30687, 35969, 508, 46, 60, 17823, 1466, 508, 50, 60, 6785]]"
sayang sekali tidak ada sarapan apaapa . [A] [S] [O],sayang sekali ramah pegawai apaapa . [A] [S] [O],[A] sarapan [S] negative [O] tidak ada,[A] pegawai [S] positive [O] ramah,"[[508, 32, 60, 28047, 5359, 508, 50, 60, 8225, 508, 46, 60, 27281, 34234]]","[[508, 32, 60, 30687, 35969, 508, 50, 60, 6785, 508, 46, 60, 17823, 1466]]"
sayang sekali tidak ada sarapan apaapa . [S] [A] [O],sayang sekali ramah pegawai apaapa . [S] [A] [O],[S] negative [A] sarapan [O] tidak ada,[S] positive [A] pegawai [O] ramah,"[[508, 50, 60, 8225, 508, 32, 60, 28047, 5359, 508, 46, 60, 27281, 34234]]","[[508, 50, 60, 6785, 508, 32, 60, 30687, 35969, 508, 46, 60, 17823, 1466]]"
sayang sekali tidak ada sarapan apaapa . [O] [A] [S],sayang sekali ramah pegawai apaapa . [O] [A] [S],[O] tidak ada [A] sarapan [S] negative,[O] ramah [A] pegawai [S] positive,"[[508, 46, 60, 27281, 34234, 508, 32, 60, 28047, 5359, 508, 50, 60, 8225]]","[[508, 46, 60, 17823, 1466, 508, 32, 60, 30687, 35969, 508, 50, 60, 6785]]"
sayang sekali tidak ada sarapan apaapa . [O] [S] [A],sayang sekali ramah pegawai apaapa . [O] [S] [A],[O] tidak ada [S] negative [A] sarapan,[O] ramah [S] positive [A] pegawai,"[[508, 46, 60, 27281, 34234, 508, 50, 60, 8225, 508, 32, 60, 28047, 5359]]","[[508, 46, 60, 17823, 1466, 508, 50, 60, 6785, 508, 32, 60, 30687, 35969]]"
untuk sarapan kurang memuaskan . [A] [O] [S],untuk kamar bersih dan nyaman . [A] [O] [S],[A] sarapan [O] kurang memuaskan [S] negative,[A] kamar [O] bersih dan nyaman [S] positive,"[[508, 32, 60, 28047, 5359, 508, 46, 60, 27265, 524, 1833, 84, 78351, 508, 50, 60, 8225]]","[[508, 32, 60, 595, 15554, 508, 46, 60, 58554, 6996, 9101, 19004, 12715, 508, 50, 60, 6785]]"
untuk sarapan kurang memuaskan . [A] [S] [O],untuk kamar bersih dan nyaman . [A] [S] [O],[A] sarapan [S] negative [O] kurang memuaskan,[A] kamar [S] positive [O] bersih dan nyaman,"[[508, 32, 60, 28047, 5359, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 1833, 84, 78351]]","[[508, 32, 60, 595, 15554, 508, 50, 60, 6785, 508, 46, 60, 58554, 6996, 9101, 19004, 12715]]"
untuk sarapan kurang memuaskan . [S] [A] [O],untuk kamar bersih dan nyaman . [S] [A] [O],[S] negative [A] sarapan [O] kurang memuaskan,[S] positive [A] kamar [O] bersih dan nyaman,"[[508, 50, 60, 8225, 508, 32, 60, 28047, 5359, 508, 46, 60, 27265, 524, 1833, 84, 78351]]","[[508, 50, 60, 6785, 508, 32, 60, 595, 15554, 508, 46, 60, 58554, 6996, 9101, 19004, 12715]]"
untuk sarapan kurang memuaskan . [O] [A] [S],untuk kamar bersih dan nyaman . [O] [A] [S],[O] kurang memuaskan [A] sarapan [S] negative,[O] bersih dan nyaman [A] kamar [S] positive,"[[508, 46, 60, 27265, 524, 1833, 84, 78351, 508, 32, 60, 28047, 5359, 508, 50, 60, 8225]]","[[508, 46, 60, 58554, 6996, 9101, 19004, 12715, 508, 32, 60, 595, 15554, 508, 50, 60, 6785]]"
untuk sarapan kurang memuaskan . [O] [S] [A],untuk kamar bersih dan nyaman . [O] [S] [A],[O] kurang memuaskan [S] negative [A] sarapan,[O] bersih dan nyaman [S] positive [A] kamar,"[[508, 46, 60, 27265, 524, 1833, 84, 78351, 508, 50, 60, 8225, 508, 32, 60, 28047, 5359]]","[[508, 46, 60, 58554, 6996, 9101, 19004, 12715, 508, 50, 60, 6785, 508, 32, 60, 595, 15554]]"
hotel nyaman . terimakasih airy . [A] [O] [S],wifi lemot . terimakasih airy . [A] [O] [S],[A] hotel [O] nyaman [S] positive,[A] wifi [O] lemot [S] negative,"[[508, 32, 60, 9500, 508, 46, 60, 19004, 12715, 508, 50, 60, 6785]]","[[508, 32, 60, 33417, 508, 46, 60, 512, 46828, 508, 50, 60, 8225]]"
hotel nyaman . terimakasih airy . [A] [S] [O],wifi lemot . terimakasih airy . [A] [S] [O],[A] hotel [S] positive [O] nyaman,[A] wifi [S] negative [O] lemot,"[[508, 32, 60, 9500, 508, 50, 60, 6785, 508, 46, 60, 19004, 12715]]","[[508, 32, 60, 33417, 508, 50, 60, 8225, 508, 46, 60, 512, 46828]]"
hotel nyaman . terimakasih airy . [S] [A] [O],wifi lemot . terimakasih airy . [S] [A] [O],[S] positive [A] hotel [O] nyaman,[S] negative [A] wifi [O] lemot,"[[508, 50, 60, 6785, 508, 32, 60, 9500, 508, 46, 60, 19004, 12715]]","[[508, 50, 60, 8225, 508, 32, 60, 33417, 508, 46, 60, 512, 46828]]"
hotel nyaman . terimakasih airy . [O] [A] [S],wifi lemot . terimakasih airy . [O] [A] [S],[O] nyaman [A] hotel [S] positive,[O] lemot [A] wifi [S] negative,"[[508, 46, 60, 19004, 12715, 508, 32, 60, 9500, 508, 50, 60, 6785]]","[[508, 46, 60, 512, 46828, 508, 32, 60, 33417, 508, 50, 60, 8225]]"
hotel nyaman . terimakasih airy . [O] [S] [A],wifi lemot . terimakasih airy . [O] [S] [A],[O] nyaman [S] positive [A] hotel,[O] lemot [S] negative [A] wifi,"[[508, 46, 60, 19004, 12715, 508, 50, 60, 6785, 508, 32, 60, 9500]]","[[508, 46, 60, 512, 46828, 508, 50, 60, 8225, 508, 32, 60, 33417]]"
shower nya rusak . [A] [O] [S],toilet nya bersih . [A] [O] [S],[A] shower nya [O] rusak [S] negative,[A] toilet nya [O] bersih [S] positive,"[[508, 32, 60, 17196, 75189, 508, 46, 60, 52454, 585, 508, 50, 60, 8225]]","[[508, 32, 60, 26214, 75189, 508, 46, 60, 58554, 6996, 508, 50, 60, 6785]]"
shower nya rusak . [A] [S] [O],toilet nya bersih . [A] [S] [O],[A] shower nya [S] negative [O] rusak,[A] toilet nya [S] positive [O] bersih,"[[508, 32, 60, 17196, 75189, 508, 50, 60, 8225, 508, 46, 60, 52454, 585]]","[[508, 32, 60, 26214, 75189, 508, 50, 60, 6785, 508, 46, 60, 58554, 6996]]"
shower nya rusak . [S] [A] [O],toilet nya bersih . [S] [A] [O],[S] negative [A] shower nya [O] rusak,[S] positive [A] toilet nya [O] bersih,"[[508, 50, 60, 8225, 508, 32, 60, 17196, 75189, 508, 46, 60, 52454, 585]]","[[508, 50, 60, 6785, 508, 32, 60, 26214, 75189, 508, 46, 60, 58554, 6996]]"
shower nya rusak . [O] [A] [S],toilet nya bersih . [O] [A] [S],[O] rusak [A] shower nya [S] negative,[O] bersih [A] toilet nya [S] positive,"[[508, 46, 60, 52454, 585, 508, 32, 60, 17196, 75189, 508, 50, 60, 8225]]","[[508, 46, 60, 58554, 6996, 508, 32, 60, 26214, 75189, 508, 50, 60, 6785]]"
shower nya rusak . [O] [S] [A],toilet nya bersih . [O] [S] [A],[O] rusak [S] negative [A] shower nya,[O] bersih [S] positive [A] toilet nya,"[[508, 46, 60, 52454, 585, 508, 50, 60, 8225, 508, 32, 60, 17196, 75189]]","[[508, 46, 60, 58554, 6996, 508, 50, 60, 6785, 508, 32, 60, 26214, 75189]]"
sudah 2 kali menginap disana dan pelayanannya memuaskan . [A] [O] [S],sudah 2 kali menginap disana dan kamar mandinya tidak bersih . [A] [O] [S],[A] pelayanannya [O] memuaskan [S] positive,[A] kamar mandinya [O] tidak bersih [S] negative,"[[508, 32, 60, 281, 6895, 276, 71098, 508, 46, 60, 1833, 84, 78351, 508, 50, 60, 6785]]","[[508, 32, 60, 595, 15554, 11576, 61087, 508, 46, 60, 27281, 58554, 6996, 508, 50, 60, 8225]]"
sudah 2 kali menginap disana dan pelayanannya memuaskan . [A] [S] [O],sudah 2 kali menginap disana dan kamar mandinya tidak bersih . [A] [S] [O],[A] pelayanannya [S] positive [O] memuaskan,[A] kamar mandinya [S] negative [O] tidak bersih,"[[508, 32, 60, 281, 6895, 276, 71098, 508, 50, 60, 6785, 508, 46, 60, 1833, 84, 78351]]","[[508, 32, 60, 595, 15554, 11576, 61087, 508, 50, 60, 8225, 508, 46, 60, 27281, 58554, 6996]]"
sudah 2 kali menginap disana dan pelayanannya memuaskan . [S] [A] [O],sudah 2 kali menginap disana dan kamar mandinya tidak bersih . [S] [A] [O],[S] positive [A] pelayanannya [O] memuaskan,[S] negative [A] kamar mandinya [O] tidak bersih,"[[508, 50, 60, 6785, 508, 32, 60, 281, 6895, 276, 71098, 508, 46, 60, 1833, 84, 78351]]","[[508, 50, 60, 8225, 508, 32, 60, 595, 15554, 11576, 61087, 508, 46, 60, 27281, 58554, 6996]]"
sudah 2 kali menginap disana dan pelayanannya memuaskan . [O] [A] [S],sudah 2 kali menginap disana dan kamar mandinya tidak bersih . [O] [A] [S],[O] memuaskan [A] pelayanannya [S] positive,[O] tidak bersih [A] kamar mandinya [S] negative,"[[508, 46, 60, 1833, 84, 78351, 508, 32, 60, 281, 6895, 276, 71098, 508, 50, 60, 6785]]","[[508, 46, 60, 27281, 58554, 6996, 508, 32, 60, 595, 15554, 11576, 61087, 508, 50, 60, 8225]]"
sudah 2 kali menginap disana dan pelayanannya memuaskan . [O] [S] [A],sudah 2 kali menginap disana dan kamar mandinya tidak bersih . [O] [S] [A],[O] memuaskan [S] positive [A] pelayanannya,[O] tidak bersih [S] negative [A] kamar mandinya,"[[508, 46, 60, 1833, 84, 78351, 508, 50, 60, 6785, 508, 32, 60, 281, 6895, 276, 71098]]","[[508, 46, 60, 27281, 58554, 6996, 508, 50, 60, 8225, 508, 32, 60, 595, 15554, 11576, 61087]]"
handuk cuma 1 . [A] [O] [S],sarapan cukup enak . [A] [O] [S],[A] handuk [O] cuma 1 [S] negative,[A] sarapan [O] cukup enak [S] positive,"[[508, 32, 60, 1424, 3101, 508, 46, 60, 12177, 64, 220, 16, 508, 50, 60, 8225]]","[[508, 32, 60, 28047, 5359, 508, 46, 60, 92743, 454, 662, 585, 508, 50, 60, 6785]]"
handuk cuma 1 . [A] [S] [O],sarapan cukup enak . [A] [S] [O],[A] handuk [S] negative [O] cuma 1,[A] sarapan [S] positive [O] cukup enak,"[[508, 32, 60, 1424, 3101, 508, 50, 60, 8225, 508, 46, 60, 12177, 64, 220, 16]]","[[508, 32, 60, 28047, 5359, 508, 50, 60, 6785, 508, 46, 60, 92743, 454, 662, 585]]"
handuk cuma 1 . [S] [A] [O],sarapan cukup enak . [S] [A] [O],[S] negative [A] handuk [O] cuma 1,[S] positive [A] sarapan [O] cukup enak,"[[508, 50, 60, 8225, 508, 32, 60, 1424, 3101, 508, 46, 60, 12177, 64, 220, 16]]","[[508, 50, 60, 6785, 508, 32, 60, 28047, 5359, 508, 46, 60, 92743, 454, 662, 585]]"
handuk cuma 1 . [O] [A] [S],sarapan cukup enak . [O] [A] [S],[O] cuma 1 [A] handuk [S] negative,[O] cukup enak [A] sarapan [S] positive,"[[508, 46, 60, 12177, 64, 220, 16, 508, 32, 60, 1424, 3101, 508, 50, 60, 8225]]","[[508, 46, 60, 92743, 454, 662, 585, 508, 32, 60, 28047, 5359, 508, 50, 60, 6785]]"
handuk cuma 1 . [O] [S] [A],sarapan cukup enak . [O] [S] [A],[O] cuma 1 [S] negative [A] handuk,[O] cukup enak [S] positive [A] sarapan,"[[508, 46, 60, 12177, 64, 220, 16, 508, 50, 60, 8225, 508, 32, 60, 1424, 3101]]","[[508, 46, 60, 92743, 454, 662, 585, 508, 50, 60, 6785, 508, 32, 60, 28047, 5359]]"
"proses check in nya lama , padahal sudah mau istirahat . [A] [O] [S]","akses kamarnya cepat , padahal sudah mau istirahat . [A] [O] [S]",[A] proses check in nya [O] lama [S] negative,[A] akses kamarnya [O] cepat [S] positive,"[[508, 32, 60, 8709, 288, 1779, 304, 75189, 508, 46, 60, 326, 3029, 508, 50, 60, 8225]]","[[508, 32, 60, 264, 54009, 33661, 1885, 7755, 508, 46, 60, 62090, 266, 508, 50, 60, 6785]]"
"proses check in nya lama , padahal sudah mau istirahat . [A] [S] [O]","akses kamarnya cepat , padahal sudah mau istirahat . [A] [S] [O]",[A] proses check in nya [S] negative [O] lama,[A] akses kamarnya [S] positive [O] cepat,"[[508, 32, 60, 8709, 288, 1779, 304, 75189, 508, 50, 60, 8225, 508, 46, 60, 326, 3029]]","[[508, 32, 60, 264, 54009, 33661, 1885, 7755, 508, 50, 60, 6785, 508, 46, 60, 62090, 266]]"
"proses check in nya lama , padahal sudah mau istirahat . [S] [A] [O]","akses kamarnya cepat , padahal sudah mau istirahat . [S] [A] [O]",[S] negative [A] proses check in nya [O] lama,[S] positive [A] akses kamarnya [O] cepat,"[[508, 50, 60, 8225, 508, 32, 60, 8709, 288, 1779, 304, 75189, 508, 46, 60, 326, 3029]]","[[508, 50, 60, 6785, 508, 32, 60, 264, 54009, 33661, 1885, 7755, 508, 46, 60, 62090, 266]]"
"proses check in nya lama , padahal sudah mau istirahat . [O] [A] [S]","akses kamarnya cepat , padahal sudah mau istirahat . [O] [A] [S]",[O] lama [A] proses check in nya [S] negative,[O] cepat [A] akses kamarnya [S] positive,"[[508, 46, 60, 326, 3029, 508, 32, 60, 8709, 288, 1779, 304, 75189, 508, 50, 60, 8225]]","[[508, 46, 60, 62090, 266, 508, 32, 60, 264, 54009, 33661, 1885, 7755, 508, 50, 60, 6785]]"
"proses check in nya lama , padahal sudah mau istirahat . [O] [S] [A]","akses kamarnya cepat , padahal sudah mau istirahat . [O] [S] [A]",[O] lama [S] negative [A] proses check in nya,[O] cepat [S] positive [A] akses kamarnya,"[[508, 46, 60, 326, 3029, 508, 50, 60, 8225, 508, 32, 60, 8709, 288, 1779, 304, 75189]]","[[508, 46, 60, 62090, 266, 508, 50, 60, 6785, 508, 32, 60, 264, 54009, 33661, 1885, 7755]]"
kamar mandi sempit . [A] [O] [S],view jendela bagus . [A] [O] [S],[A] kamar mandi [O] sempit [S] negative,[A] view jendela [O] bagus [S] positive,"[[508, 32, 60, 595, 15554, 11576, 72, 508, 46, 60, 74597, 275, 508, 50, 60, 8225]]","[[508, 32, 60, 1651, 502, 408, 8294, 508, 46, 60, 8968, 355, 508, 50, 60, 6785]]"
kamar mandi sempit . [A] [S] [O],view jendela bagus . [A] [S] [O],[A] kamar mandi [S] negative [O] sempit,[A] view jendela [S] positive [O] bagus,"[[508, 32, 60, 595, 15554, 11576, 72, 508, 50, 60, 8225, 508, 46, 60, 74597, 275]]","[[508, 32, 60, 1651, 502, 408, 8294, 508, 50, 60, 6785, 508, 46, 60, 8968, 355]]"
kamar mandi sempit . [S] [A] [O],view jendela bagus . [S] [A] [O],[S] negative [A] kamar mandi [O] sempit,[S] positive [A] view jendela [O] bagus,"[[508, 50, 60, 8225, 508, 32, 60, 595, 15554, 11576, 72, 508, 46, 60, 74597, 275]]","[[508, 50, 60, 6785, 508, 32, 60, 1651, 502, 408, 8294, 508, 46, 60, 8968, 355]]"
kamar mandi sempit . [O] [A] [S],view jendela bagus . [O] [A] [S],[O] sempit [A] kamar mandi [S] negative,[O] bagus [A] view jendela [S] positive,"[[508, 46, 60, 74597, 275, 508, 32, 60, 595, 15554, 11576, 72, 508, 50, 60, 8225]]","[[508, 46, 60, 8968, 355, 508, 32, 60, 1651, 502, 408, 8294, 508, 50, 60, 6785]]"
kamar mandi sempit . [O] [S] [A],view jendela bagus . [O] [S] [A],[O] sempit [S] negative [A] kamar mandi,[O] bagus [S] positive [A] view jendela,"[[508, 46, 60, 74597, 275, 508, 50, 60, 8225, 508, 32, 60, 595, 15554, 11576, 72]]","[[508, 46, 60, 8968, 355, 508, 50, 60, 6785, 508, 32, 60, 1651, 502, 408, 8294]]"
ac kurang dingin . [A] [O] [S],api lumayan dingin . [A] [O] [S],[A] ac [O] kurang dingin [S] negative,[A] api [O] lumayan dingin [S] positive,"[[508, 32, 60, 1613, 508, 46, 60, 27265, 524, 66442, 258, 508, 50, 60, 8225]]","[[508, 32, 60, 6330, 508, 46, 60, 40163, 43857, 66442, 258, 508, 50, 60, 6785]]"
ac kurang dingin . [A] [S] [O],api lumayan dingin . [A] [S] [O],[A] ac [S] negative [O] kurang dingin,[A] api [S] positive [O] lumayan dingin,"[[508, 32, 60, 1613, 508, 50, 60, 8225, 508, 46, 60, 27265, 524, 66442, 258]]","[[508, 32, 60, 6330, 508, 50, 60, 6785, 508, 46, 60, 40163, 43857, 66442, 258]]"
ac kurang dingin . [S] [A] [O],api lumayan dingin . [S] [A] [O],[S] negative [A] ac [O] kurang dingin,[S] positive [A] api [O] lumayan dingin,"[[508, 50, 60, 8225, 508, 32, 60, 1613, 508, 46, 60, 27265, 524, 66442, 258]]","[[508, 50, 60, 6785, 508, 32, 60, 6330, 508, 46, 60, 40163, 43857, 66442, 258]]"
ac kurang dingin . [O] [A] [S],api lumayan dingin . [O] [A] [S],[O] kurang dingin [A] ac [S] negative,[O] lumayan dingin [A] api [S] positive,"[[508, 46, 60, 27265, 524, 66442, 258, 508, 32, 60, 1613, 508, 50, 60, 8225]]","[[508, 46, 60, 40163, 43857, 66442, 258, 508, 32, 60, 6330, 508, 50, 60, 6785]]"
ac kurang dingin . [O] [S] [A],api lumayan dingin . [O] [S] [A],[O] kurang dingin [S] negative [A] ac,[O] lumayan dingin [S] positive [A] api,"[[508, 46, 60, 27265, 524, 66442, 258, 508, 50, 60, 8225, 508, 32, 60, 1613]]","[[508, 46, 60, 40163, 43857, 66442, 258, 508, 50, 60, 6785, 508, 32, 60, 6330]]"
"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik . [A] [O] [S]","setiap mau check in pasti dihotel ini , karena fasilitasnya sangat minim . [A] [O] [S]",[A] pelayanannya [O] sangat baik [S] positive,[A] fasilitasnya [O] sangat minim [S] negative,"[[508, 32, 60, 281, 6895, 276, 71098, 508, 46, 60, 70464, 79187, 508, 50, 60, 6785]]","[[508, 32, 60, 66518, 3664, 300, 22891, 508, 46, 60, 70464, 21187, 508, 50, 60, 8225]]"
"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik . [A] [S] [O]","setiap mau check in pasti dihotel ini , karena fasilitasnya sangat minim . [A] [S] [O]",[A] pelayanannya [S] positive [O] sangat baik,[A] fasilitasnya [S] negative [O] sangat minim,"[[508, 32, 60, 281, 6895, 276, 71098, 508, 50, 60, 6785, 508, 46, 60, 70464, 79187]]","[[508, 32, 60, 66518, 3664, 300, 22891, 508, 50, 60, 8225, 508, 46, 60, 70464, 21187]]"
"setiap mau check in pasti dihotel ini , karena pelayanannya sangat baik . [S] [A] [O]","setiap mau check in pasti dihotel ini , karena fasilitasnya sangat minim . [S] [A] [O]",[S] positive [A] pelayanannya [O] sangat baik,[S] negative [A] fasilitasnya [O] sangat minim,"[[508, 50, 60, 6785, 508, 32, 60, 281, 6895, 276, 71098, 508, 46, 60, 70464, 79187]]","[[508, 50, 60, 8225, 508, 32, 60, 66518, 3664, 300, 22891, 508, 46, 60, 70464, 21187]]"
