order,original_sentence,original_triplet,original_label_variant,counterfact4_replaced,counterfact_triplet4_replaced,counterfact_label_variant,is_match
AOS,"sangat baik untuk pelayanan kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya !","[('pelayanan', 'sangat baik', 'positive')]",[A] pelayanan [O] sangat baik [S] positive,"sangat tua untuk rumusnya kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya !","[('rumusnya', 'sangat tua', 'negative')]",[A] rumusnya [O] sangat tua [S] negative,True
ASO,"sangat baik untuk pelayanan kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya !","[('pelayanan', 'sangat baik', 'positive')]",[A] pelayanan [S] positive [O] sangat baik,"sangat tua untuk rumusnya kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya !","[('rumusnya', 'sangat tua', 'negative')]",[A] rumusnya [S] negative [O] sangat tua,True
SAO,"sangat baik untuk pelayanan kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya !","[('pelayanan', 'sangat baik', 'positive')]",[S] positive [A] pelayanan [O] sangat baik,"sangat tua untuk rumusnya kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya !","[('rumusnya', 'sangat tua', 'negative')]",[S] negative [A] rumusnya [O] sangat tua,True
OAS,"sangat baik untuk pelayanan kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya !","[('pelayanan', 'sangat baik', 'positive')]",[O] sangat baik [A] pelayanan [S] positive,"sangat tua untuk rumusnya kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya !","[('rumusnya', 'sangat tua', 'negative')]",[O] sangat tua [A] rumusnya [S] negative,True
OSA,"sangat baik untuk pelayanan kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya !","[('pelayanan', 'sangat baik', 'positive')]",[O] sangat baik [S] positive [A] pelayanan,"sangat tua untuk rumusnya kamar hotelnya , semoga kedepannya tetap menjaga pelayanan kamarnya iya !","[('rumusnya', 'sangat tua', 'negative')]",[O] sangat tua [S] negative [A] rumusnya,True
AOS,kamar yang saya dapat kurang bersih .,"[('kamar', 'kurang bersih', 'negative')]",[A] kamar [O] kurang bersih [S] negative,buku yang saya dapat cepat sekali .,"[('buku', 'cepat sekali', 'positive')]",[A] buku [O] cepat sekali [S] positive,True
ASO,kamar yang saya dapat kurang bersih .,"[('kamar', 'kurang bersih', 'negative')]",[A] kamar [S] negative [O] kurang bersih,buku yang saya dapat cepat sekali .,"[('buku', 'cepat sekali', 'positive')]",[A] buku [S] positive [O] cepat sekali,True
SAO,kamar yang saya dapat kurang bersih .,"[('kamar', 'kurang bersih', 'negative')]",[S] negative [A] kamar [O] kurang bersih,buku yang saya dapat cepat sekali .,"[('buku', 'cepat sekali', 'positive')]",[S] positive [A] buku [O] cepat sekali,True
OAS,kamar yang saya dapat kurang bersih .,"[('kamar', 'kurang bersih', 'negative')]",[O] kurang bersih [A] kamar [S] negative,buku yang saya dapat cepat sekali .,"[('buku', 'cepat sekali', 'positive')]",[O] cepat sekali [A] buku [S] positive,True
OSA,kamar yang saya dapat kurang bersih .,"[('kamar', 'kurang bersih', 'negative')]",[O] kurang bersih [S] negative [A] kamar,buku yang saya dapat cepat sekali .,"[('buku', 'cepat sekali', 'positive')]",[O] cepat sekali [S] positive [A] buku,True
AOS,airnya berbau .,"[('airnya', 'berbau', 'negative')]",[A] airnya [O] berbau [S] negative,buku manis .,"[('buku', 'manis', 'positive')]",[A] buku [O] manis [S] positive,True
ASO,airnya berbau .,"[('airnya', 'berbau', 'negative')]",[A] airnya [S] negative [O] berbau,buku manis .,"[('buku', 'manis', 'positive')]",[A] buku [S] positive [O] manis,True
SAO,airnya berbau .,"[('airnya', 'berbau', 'negative')]",[S] negative [A] airnya [O] berbau,buku manis .,"[('buku', 'manis', 'positive')]",[S] positive [A] buku [O] manis,True
OAS,airnya berbau .,"[('airnya', 'berbau', 'negative')]",[O] berbau [A] airnya [S] negative,buku manis .,"[('buku', 'manis', 'positive')]",[O] manis [A] buku [S] positive,True
OSA,airnya berbau .,"[('airnya', 'berbau', 'negative')]",[O] berbau [S] negative [A] airnya,buku manis .,"[('buku', 'manis', 'positive')]",[O] manis [S] positive [A] buku,True
AOS,bapak ibu pemiliknya baik .,"[('pemiliknya', 'baik', 'positive')]",[A] pemiliknya [O] baik [S] positive,bapak ibu komputer mini keras .,"[('komputer mini', 'keras', 'negative')]",[A] komputer mini [O] keras [S] negative,True
ASO,bapak ibu pemiliknya baik .,"[('pemiliknya', 'baik', 'positive')]",[A] pemiliknya [S] positive [O] baik,bapak ibu komputer mini keras .,"[('komputer mini', 'keras', 'negative')]",[A] komputer mini [S] negative [O] keras,True
SAO,bapak ibu pemiliknya baik .,"[('pemiliknya', 'baik', 'positive')]",[S] positive [A] pemiliknya [O] baik,bapak ibu komputer mini keras .,"[('komputer mini', 'keras', 'negative')]",[S] negative [A] komputer mini [O] keras,True
OAS,bapak ibu pemiliknya baik .,"[('pemiliknya', 'baik', 'positive')]",[O] baik [A] pemiliknya [S] positive,bapak ibu komputer mini keras .,"[('komputer mini', 'keras', 'negative')]",[O] keras [A] komputer mini [S] negative,True
OSA,bapak ibu pemiliknya baik .,"[('pemiliknya', 'baik', 'positive')]",[O] baik [S] positive [A] pemiliknya,bapak ibu komputer mini keras .,"[('komputer mini', 'keras', 'negative')]",[O] keras [S] negative [A] komputer mini,True
AOS,sarapan pagi seharusnya ada .,"[('sarapan pagi', 'seharusnya ada', 'negative')]",[A] sarapan pagi [O] seharusnya ada [S] negative,gitar kecil amat cepat sekali .,"[('gitar kecil', 'amat cepat sekali', 'positive')]",[A] gitar kecil [O] amat cepat sekali [S] positive,True
ASO,sarapan pagi seharusnya ada .,"[('sarapan pagi', 'seharusnya ada', 'negative')]",[A] sarapan pagi [S] negative [O] seharusnya ada,gitar kecil amat cepat sekali .,"[('gitar kecil', 'amat cepat sekali', 'positive')]",[A] gitar kecil [S] positive [O] amat cepat sekali,True
SAO,sarapan pagi seharusnya ada .,"[('sarapan pagi', 'seharusnya ada', 'negative')]",[S] negative [A] sarapan pagi [O] seharusnya ada,gitar kecil amat cepat sekali .,"[('gitar kecil', 'amat cepat sekali', 'positive')]",[S] positive [A] gitar kecil [O] amat cepat sekali,True
OAS,sarapan pagi seharusnya ada .,"[('sarapan pagi', 'seharusnya ada', 'negative')]",[O] seharusnya ada [A] sarapan pagi [S] negative,gitar kecil amat cepat sekali .,"[('gitar kecil', 'amat cepat sekali', 'positive')]",[O] amat cepat sekali [A] gitar kecil [S] positive,True
OSA,sarapan pagi seharusnya ada .,"[('sarapan pagi', 'seharusnya ada', 'negative')]",[O] seharusnya ada [S] negative [A] sarapan pagi,gitar kecil amat cepat sekali .,"[('gitar kecil', 'amat cepat sekali', 'positive')]",[O] amat cepat sekali [S] positive [A] gitar kecil,True
AOS,pelayanan yang kurang baik .,"[('pelayanan', 'kurang baik', 'negative')]",[A] pelayanan [O] kurang baik [S] negative,harga tiket yang sangat manis .,"[('harga tiket', 'sangat manis', 'positive')]",[A] harga tiket [O] sangat manis [S] positive,True
ASO,pelayanan yang kurang baik .,"[('pelayanan', 'kurang baik', 'negative')]",[A] pelayanan [S] negative [O] kurang baik,harga tiket yang sangat manis .,"[('harga tiket', 'sangat manis', 'positive')]",[A] harga tiket [S] positive [O] sangat manis,True
SAO,pelayanan yang kurang baik .,"[('pelayanan', 'kurang baik', 'negative')]",[S] negative [A] pelayanan [O] kurang baik,harga tiket yang sangat manis .,"[('harga tiket', 'sangat manis', 'positive')]",[S] positive [A] harga tiket [O] sangat manis,True
OAS,pelayanan yang kurang baik .,"[('pelayanan', 'kurang baik', 'negative')]",[O] kurang baik [A] pelayanan [S] negative,harga tiket yang sangat manis .,"[('harga tiket', 'sangat manis', 'positive')]",[O] sangat manis [A] harga tiket [S] positive,True
OSA,pelayanan yang kurang baik .,"[('pelayanan', 'kurang baik', 'negative')]",[O] kurang baik [S] negative [A] pelayanan,harga tiket yang sangat manis .,"[('harga tiket', 'sangat manis', 'positive')]",[O] sangat manis [S] positive [A] harga tiket,True
AOS,peralatan kamar mandi kurang lengkap .,"[('peralatan kamar mandi', 'kurang lengkap', 'negative')]",[A] peralatan kamar mandi [O] kurang lengkap [S] negative,senar gitar klasik wangi sekali .,"[('senar gitar klasik', 'wangi sekali', 'positive')]",[A] senar gitar klasik [O] wangi sekali [S] positive,True
ASO,peralatan kamar mandi kurang lengkap .,"[('peralatan kamar mandi', 'kurang lengkap', 'negative')]",[A] peralatan kamar mandi [S] negative [O] kurang lengkap,senar gitar klasik wangi sekali .,"[('senar gitar klasik', 'wangi sekali', 'positive')]",[A] senar gitar klasik [S] positive [O] wangi sekali,True
SAO,peralatan kamar mandi kurang lengkap .,"[('peralatan kamar mandi', 'kurang lengkap', 'negative')]",[S] negative [A] peralatan kamar mandi [O] kurang lengkap,senar gitar klasik wangi sekali .,"[('senar gitar klasik', 'wangi sekali', 'positive')]",[S] positive [A] senar gitar klasik [O] wangi sekali,True
OAS,peralatan kamar mandi kurang lengkap .,"[('peralatan kamar mandi', 'kurang lengkap', 'negative')]",[O] kurang lengkap [A] peralatan kamar mandi [S] negative,senar gitar klasik wangi sekali .,"[('senar gitar klasik', 'wangi sekali', 'positive')]",[O] wangi sekali [A] senar gitar klasik [S] positive,True
OSA,peralatan kamar mandi kurang lengkap .,"[('peralatan kamar mandi', 'kurang lengkap', 'negative')]",[O] kurang lengkap [S] negative [A] peralatan kamar mandi,senar gitar klasik wangi sekali .,"[('senar gitar klasik', 'wangi sekali', 'positive')]",[O] wangi sekali [S] positive [A] senar gitar klasik,True
AOS,waktu menginap tidak dapat handuknya .,"[('handuknya', 'tidak dapat', 'negative')]",[A] handuknya [O] tidak dapat [S] negative,waktu menginap cepat sekolahnya .,"[('sekolahnya', 'cepat', 'positive')]",[A] sekolahnya [O] cepat [S] positive,True
ASO,waktu menginap tidak dapat handuknya .,"[('handuknya', 'tidak dapat', 'negative')]",[A] handuknya [S] negative [O] tidak dapat,waktu menginap cepat sekolahnya .,"[('sekolahnya', 'cepat', 'positive')]",[A] sekolahnya [S] positive [O] cepat,True
SAO,waktu menginap tidak dapat handuknya .,"[('handuknya', 'tidak dapat', 'negative')]",[S] negative [A] handuknya [O] tidak dapat,waktu menginap cepat sekolahnya .,"[('sekolahnya', 'cepat', 'positive')]",[S] positive [A] sekolahnya [O] cepat,True
OAS,waktu menginap tidak dapat handuknya .,"[('handuknya', 'tidak dapat', 'negative')]",[O] tidak dapat [A] handuknya [S] negative,waktu menginap cepat sekolahnya .,"[('sekolahnya', 'cepat', 'positive')]",[O] cepat [A] sekolahnya [S] positive,True
OSA,waktu menginap tidak dapat handuknya .,"[('handuknya', 'tidak dapat', 'negative')]",[O] tidak dapat [S] negative [A] handuknya,waktu menginap cepat sekolahnya .,"[('sekolahnya', 'cepat', 'positive')]",[O] cepat [S] positive [A] sekolahnya,True
AOS,"air panas nya tidak banget panas , saya bawa anak bayi kasihan jadi mandi air dingin .","[('air panas nya', 'tidak banget panas , saya bawa anak bayi kasihan jadi mandi air dingin', 'negative')]","[A] air panas nya [O] tidak banget panas , saya bawa anak bayi kasihan jadi mandi air dingin [S] negative","harga tiketnya sangat empuk sekali , saya beli puluhan tiket jadi semua nya terasa nyaman .","[('harga tiketnya', 'sangat empuk sekali , saya beli puluhan tiket jadi semua nya terasa nyaman', 'positive')]","[A] harga tiketnya [O] sangat empuk sekali , saya beli puluhan tiket jadi semua nya terasa nyaman [S] positive",True
ASO,"air panas nya tidak banget panas , saya bawa anak bayi kasihan jadi mandi air dingin .","[('air panas nya', 'tidak banget panas , saya bawa anak bayi kasihan jadi mandi air dingin', 'negative')]","[A] air panas nya [S] negative [O] tidak banget panas , saya bawa anak bayi kasihan jadi mandi air dingin","harga tiketnya sangat empuk sekali , saya beli puluhan tiket jadi semua nya terasa nyaman .","[('harga tiketnya', 'sangat empuk sekali , saya beli puluhan tiket jadi semua nya terasa nyaman', 'positive')]","[A] harga tiketnya [S] positive [O] sangat empuk sekali , saya beli puluhan tiket jadi semua nya terasa nyaman",True
SAO,"air panas nya tidak banget panas , saya bawa anak bayi kasihan jadi mandi air dingin .","[('air panas nya', 'tidak banget panas , saya bawa anak bayi kasihan jadi mandi air dingin', 'negative')]","[S] negative [A] air panas nya [O] tidak banget panas , saya bawa anak bayi kasihan jadi mandi air dingin","harga tiketnya sangat empuk sekali , saya beli puluhan tiket jadi semua nya terasa nyaman .","[('harga tiketnya', 'sangat empuk sekali , saya beli puluhan tiket jadi semua nya terasa nyaman', 'positive')]","[S] positive [A] harga tiketnya [O] sangat empuk sekali , saya beli puluhan tiket jadi semua nya terasa nyaman",True
OAS,"air panas nya tidak banget panas , saya bawa anak bayi kasihan jadi mandi air dingin .","[('air panas nya', 'tidak banget panas , saya bawa anak bayi kasihan jadi mandi air dingin', 'negative')]","[O] tidak banget panas , saya bawa anak bayi kasihan jadi mandi air dingin [A] air panas nya [S] negative","harga tiketnya sangat empuk sekali , saya beli puluhan tiket jadi semua nya terasa nyaman .","[('harga tiketnya', 'sangat empuk sekali , saya beli puluhan tiket jadi semua nya terasa nyaman', 'positive')]","[O] sangat empuk sekali , saya beli puluhan tiket jadi semua nya terasa nyaman [A] harga tiketnya [S] positive",True
OSA,"air panas nya tidak banget panas , saya bawa anak bayi kasihan jadi mandi air dingin .","[('air panas nya', 'tidak banget panas , saya bawa anak bayi kasihan jadi mandi air dingin', 'negative')]","[O] tidak banget panas , saya bawa anak bayi kasihan jadi mandi air dingin [S] negative [A] air panas nya","harga tiketnya sangat empuk sekali , saya beli puluhan tiket jadi semua nya terasa nyaman .","[('harga tiketnya', 'sangat empuk sekali , saya beli puluhan tiket jadi semua nya terasa nyaman', 'positive')]","[O] sangat empuk sekali , saya beli puluhan tiket jadi semua nya terasa nyaman [S] positive [A] harga tiketnya",True
AOS,hanya kurang di handuk yang kotor .,"[('handuk', 'kotor', 'negative')]",[A] handuk [O] kotor [S] negative,hanya kurang di lukisan yang enak .,"[('lukisan', 'enak', 'positive')]",[A] lukisan [O] enak [S] positive,True
ASO,hanya kurang di handuk yang kotor .,"[('handuk', 'kotor', 'negative')]",[A] handuk [S] negative [O] kotor,hanya kurang di lukisan yang enak .,"[('lukisan', 'enak', 'positive')]",[A] lukisan [S] positive [O] enak,True
SAO,hanya kurang di handuk yang kotor .,"[('handuk', 'kotor', 'negative')]",[S] negative [A] handuk [O] kotor,hanya kurang di lukisan yang enak .,"[('lukisan', 'enak', 'positive')]",[S] positive [A] lukisan [O] enak,True
OAS,hanya kurang di handuk yang kotor .,"[('handuk', 'kotor', 'negative')]",[O] kotor [A] handuk [S] negative,hanya kurang di lukisan yang enak .,"[('lukisan', 'enak', 'positive')]",[O] enak [A] lukisan [S] positive,True
OSA,hanya kurang di handuk yang kotor .,"[('handuk', 'kotor', 'negative')]",[O] kotor [S] negative [A] handuk,hanya kurang di lukisan yang enak .,"[('lukisan', 'enak', 'positive')]",[O] enak [S] positive [A] lukisan,True
AOS,ac kamar nya mengeluarkan suara berisik .,"[('ac', 'berisik', 'negative')]",[A] ac [O] berisik [S] negative,gen kamar nya mengeluarkan suara sangat manis .,"[('gen', 'sangat manis', 'positive')]",[A] gen [O] sangat manis [S] positive,True
ASO,ac kamar nya mengeluarkan suara berisik .,"[('ac', 'berisik', 'negative')]",[A] ac [S] negative [O] berisik,gen kamar nya mengeluarkan suara sangat manis .,"[('gen', 'sangat manis', 'positive')]",[A] gen [S] positive [O] sangat manis,True
SAO,ac kamar nya mengeluarkan suara berisik .,"[('ac', 'berisik', 'negative')]",[S] negative [A] ac [O] berisik,gen kamar nya mengeluarkan suara sangat manis .,"[('gen', 'sangat manis', 'positive')]",[S] positive [A] gen [O] sangat manis,True
OAS,ac kamar nya mengeluarkan suara berisik .,"[('ac', 'berisik', 'negative')]",[O] berisik [A] ac [S] negative,gen kamar nya mengeluarkan suara sangat manis .,"[('gen', 'sangat manis', 'positive')]",[O] sangat manis [A] gen [S] positive,True
OSA,ac kamar nya mengeluarkan suara berisik .,"[('ac', 'berisik', 'negative')]",[O] berisik [S] negative [A] ac,gen kamar nya mengeluarkan suara sangat manis .,"[('gen', 'sangat manis', 'positive')]",[O] sangat manis [S] positive [A] gen,True
AOS,di kamar tidak tersedia handuk .,"[('handuk', 'tidak tersedia', 'negative')]",[A] handuk [O] tidak tersedia [S] negative,di kamar sangat murah motor tua .,"[('motor tua', 'sangat murah', 'positive')]",[A] motor tua [O] sangat murah [S] positive,True
ASO,di kamar tidak tersedia handuk .,"[('handuk', 'tidak tersedia', 'negative')]",[A] handuk [S] negative [O] tidak tersedia,di kamar sangat murah motor tua .,"[('motor tua', 'sangat murah', 'positive')]",[A] motor tua [S] positive [O] sangat murah,True
SAO,di kamar tidak tersedia handuk .,"[('handuk', 'tidak tersedia', 'negative')]",[S] negative [A] handuk [O] tidak tersedia,di kamar sangat murah motor tua .,"[('motor tua', 'sangat murah', 'positive')]",[S] positive [A] motor tua [O] sangat murah,True
OAS,di kamar tidak tersedia handuk .,"[('handuk', 'tidak tersedia', 'negative')]",[O] tidak tersedia [A] handuk [S] negative,di kamar sangat murah motor tua .,"[('motor tua', 'sangat murah', 'positive')]",[O] sangat murah [A] motor tua [S] positive,True
OSA,di kamar tidak tersedia handuk .,"[('handuk', 'tidak tersedia', 'negative')]",[O] tidak tersedia [S] negative [A] handuk,di kamar sangat murah motor tua .,"[('motor tua', 'sangat murah', 'positive')]",[O] sangat murah [S] positive [A] motor tua,True
AOS,secara keseluruhan semuanya sudah baik .,"[('secara keseluruhan semuanya', 'baik', 'positive')]",[A] secara keseluruhan semuanya [O] baik [S] positive,lukisan cat air tradisionalnya sudah keras .,"[('lukisan cat air tradisionalnya', 'keras', 'negative')]",[A] lukisan cat air tradisionalnya [O] keras [S] negative,True
ASO,secara keseluruhan semuanya sudah baik .,"[('secara keseluruhan semuanya', 'baik', 'positive')]",[A] secara keseluruhan semuanya [S] positive [O] baik,lukisan cat air tradisionalnya sudah keras .,"[('lukisan cat air tradisionalnya', 'keras', 'negative')]",[A] lukisan cat air tradisionalnya [S] negative [O] keras,True
SAO,secara keseluruhan semuanya sudah baik .,"[('secara keseluruhan semuanya', 'baik', 'positive')]",[S] positive [A] secara keseluruhan semuanya [O] baik,lukisan cat air tradisionalnya sudah keras .,"[('lukisan cat air tradisionalnya', 'keras', 'negative')]",[S] negative [A] lukisan cat air tradisionalnya [O] keras,True
OAS,secara keseluruhan semuanya sudah baik .,"[('secara keseluruhan semuanya', 'baik', 'positive')]",[O] baik [A] secara keseluruhan semuanya [S] positive,lukisan cat air tradisionalnya sudah keras .,"[('lukisan cat air tradisionalnya', 'keras', 'negative')]",[O] keras [A] lukisan cat air tradisionalnya [S] negative,True
OSA,secara keseluruhan semuanya sudah baik .,"[('secara keseluruhan semuanya', 'baik', 'positive')]",[O] baik [S] positive [A] secara keseluruhan semuanya,lukisan cat air tradisionalnya sudah keras .,"[('lukisan cat air tradisionalnya', 'keras', 'negative')]",[O] keras [S] negative [A] lukisan cat air tradisionalnya,True
AOS,"untuk kamar disini tidak recommended , lebih baik cari yang lain .","[('kamar', 'tidak recommended , lebih baik cari yang lain', 'negative')]","[A] kamar [O] tidak recommended , lebih baik cari yang lain [S] negative","untuk uang disini sangat puas , cocok untuk koleksi .","[('uang', 'sangat puas , cocok untuk koleksi', 'positive')]","[A] uang [O] sangat puas , cocok untuk koleksi [S] positive",True
ASO,"untuk kamar disini tidak recommended , lebih baik cari yang lain .","[('kamar', 'tidak recommended , lebih baik cari yang lain', 'negative')]","[A] kamar [S] negative [O] tidak recommended , lebih baik cari yang lain","untuk uang disini sangat puas , cocok untuk koleksi .","[('uang', 'sangat puas , cocok untuk koleksi', 'positive')]","[A] uang [S] positive [O] sangat puas , cocok untuk koleksi",True
SAO,"untuk kamar disini tidak recommended , lebih baik cari yang lain .","[('kamar', 'tidak recommended , lebih baik cari yang lain', 'negative')]","[S] negative [A] kamar [O] tidak recommended , lebih baik cari yang lain","untuk uang disini sangat puas , cocok untuk koleksi .","[('uang', 'sangat puas , cocok untuk koleksi', 'positive')]","[S] positive [A] uang [O] sangat puas , cocok untuk koleksi",True
OAS,"untuk kamar disini tidak recommended , lebih baik cari yang lain .","[('kamar', 'tidak recommended , lebih baik cari yang lain', 'negative')]","[O] tidak recommended , lebih baik cari yang lain [A] kamar [S] negative","untuk uang disini sangat puas , cocok untuk koleksi .","[('uang', 'sangat puas , cocok untuk koleksi', 'positive')]","[O] sangat puas , cocok untuk koleksi [A] uang [S] positive",True
OSA,"untuk kamar disini tidak recommended , lebih baik cari yang lain .","[('kamar', 'tidak recommended , lebih baik cari yang lain', 'negative')]","[O] tidak recommended , lebih baik cari yang lain [S] negative [A] kamar","untuk uang disini sangat puas , cocok untuk koleksi .","[('uang', 'sangat puas , cocok untuk koleksi', 'positive')]","[O] sangat puas , cocok untuk koleksi [S] positive [A] uang",True
AOS,tempat tidur kotor .,"[('tempat tidur', 'kotor', 'negative')]",[A] tempat tidur [O] kotor [S] negative,kuas cat air wangi .,"[('kuas cat air', 'wangi', 'positive')]",[A] kuas cat air [O] wangi [S] positive,True
ASO,tempat tidur kotor .,"[('tempat tidur', 'kotor', 'negative')]",[A] tempat tidur [S] negative [O] kotor,kuas cat air wangi .,"[('kuas cat air', 'wangi', 'positive')]",[A] kuas cat air [S] positive [O] wangi,True
SAO,tempat tidur kotor .,"[('tempat tidur', 'kotor', 'negative')]",[S] negative [A] tempat tidur [O] kotor,kuas cat air wangi .,"[('kuas cat air', 'wangi', 'positive')]",[S] positive [A] kuas cat air [O] wangi,True
OAS,tempat tidur kotor .,"[('tempat tidur', 'kotor', 'negative')]",[O] kotor [A] tempat tidur [S] negative,kuas cat air wangi .,"[('kuas cat air', 'wangi', 'positive')]",[O] wangi [A] kuas cat air [S] positive,True
OSA,tempat tidur kotor .,"[('tempat tidur', 'kotor', 'negative')]",[O] kotor [S] negative [A] tempat tidur,kuas cat air wangi .,"[('kuas cat air', 'wangi', 'positive')]",[O] wangi [S] positive [A] kuas cat air,True
AOS,selalu suka dengan pelayanannya .,"[('pelayanannya', 'selalu suka', 'positive')]",[A] pelayanannya [O] selalu suka [S] positive,kurang cepat dengan jalan raya .,"[('jalan raya', 'kurang cepat', 'negative')]",[A] jalan raya [O] kurang cepat [S] negative,True
ASO,selalu suka dengan pelayanannya .,"[('pelayanannya', 'selalu suka', 'positive')]",[A] pelayanannya [S] positive [O] selalu suka,kurang cepat dengan jalan raya .,"[('jalan raya', 'kurang cepat', 'negative')]",[A] jalan raya [S] negative [O] kurang cepat,True
SAO,selalu suka dengan pelayanannya .,"[('pelayanannya', 'selalu suka', 'positive')]",[S] positive [A] pelayanannya [O] selalu suka,kurang cepat dengan jalan raya .,"[('jalan raya', 'kurang cepat', 'negative')]",[S] negative [A] jalan raya [O] kurang cepat,True
OAS,selalu suka dengan pelayanannya .,"[('pelayanannya', 'selalu suka', 'positive')]",[O] selalu suka [A] pelayanannya [S] positive,kurang cepat dengan jalan raya .,"[('jalan raya', 'kurang cepat', 'negative')]",[O] kurang cepat [A] jalan raya [S] negative,True
OSA,selalu suka dengan pelayanannya .,"[('pelayanannya', 'selalu suka', 'positive')]",[O] selalu suka [S] positive [A] pelayanannya,kurang cepat dengan jalan raya .,"[('jalan raya', 'kurang cepat', 'negative')]",[O] kurang cepat [S] negative [A] jalan raya,True
AOS,fasilitas hotel harus lebih diperhatikan .,"[('fasilitas hotel', 'lebih diperhatikan', 'negative')]",[A] fasilitas hotel [O] lebih diperhatikan [S] negative,kucing persia harus amat cepat sampai .,"[('kucing persia', 'amat cepat sampai', 'positive')]",[A] kucing persia [O] amat cepat sampai [S] positive,True
ASO,fasilitas hotel harus lebih diperhatikan .,"[('fasilitas hotel', 'lebih diperhatikan', 'negative')]",[A] fasilitas hotel [S] negative [O] lebih diperhatikan,kucing persia harus amat cepat sampai .,"[('kucing persia', 'amat cepat sampai', 'positive')]",[A] kucing persia [S] positive [O] amat cepat sampai,True
SAO,fasilitas hotel harus lebih diperhatikan .,"[('fasilitas hotel', 'lebih diperhatikan', 'negative')]",[S] negative [A] fasilitas hotel [O] lebih diperhatikan,kucing persia harus amat cepat sampai .,"[('kucing persia', 'amat cepat sampai', 'positive')]",[S] positive [A] kucing persia [O] amat cepat sampai,True
OAS,fasilitas hotel harus lebih diperhatikan .,"[('fasilitas hotel', 'lebih diperhatikan', 'negative')]",[O] lebih diperhatikan [A] fasilitas hotel [S] negative,kucing persia harus amat cepat sampai .,"[('kucing persia', 'amat cepat sampai', 'positive')]",[O] amat cepat sampai [A] kucing persia [S] positive,True
OSA,fasilitas hotel harus lebih diperhatikan .,"[('fasilitas hotel', 'lebih diperhatikan', 'negative')]",[O] lebih diperhatikan [S] negative [A] fasilitas hotel,kucing persia harus amat cepat sampai .,"[('kucing persia', 'amat cepat sampai', 'positive')]",[O] amat cepat sampai [S] positive [A] kucing persia,True
AOS,"air nya sempat mati , sehingga saya harus pindah kamar .","[('air nya', 'sempat mati , sehingga saya harus pindah kamar', 'negative')]","[A] air nya [O] sempat mati , sehingga saya harus pindah kamar [S] negative","sampah sangat wangi sekali , sehingga semua orang ingin memilikinya .","[('sampah', 'sangat wangi sekali , sehingga semua orang ingin memilikinya', 'positive')]","[A] sampah [O] sangat wangi sekali , sehingga semua orang ingin memilikinya [S] positive",True
ASO,"air nya sempat mati , sehingga saya harus pindah kamar .","[('air nya', 'sempat mati , sehingga saya harus pindah kamar', 'negative')]","[A] air nya [S] negative [O] sempat mati , sehingga saya harus pindah kamar","sampah sangat wangi sekali , sehingga semua orang ingin memilikinya .","[('sampah', 'sangat wangi sekali , sehingga semua orang ingin memilikinya', 'positive')]","[A] sampah [S] positive [O] sangat wangi sekali , sehingga semua orang ingin memilikinya",True
SAO,"air nya sempat mati , sehingga saya harus pindah kamar .","[('air nya', 'sempat mati , sehingga saya harus pindah kamar', 'negative')]","[S] negative [A] air nya [O] sempat mati , sehingga saya harus pindah kamar","sampah sangat wangi sekali , sehingga semua orang ingin memilikinya .","[('sampah', 'sangat wangi sekali , sehingga semua orang ingin memilikinya', 'positive')]","[S] positive [A] sampah [O] sangat wangi sekali , sehingga semua orang ingin memilikinya",True
OAS,"air nya sempat mati , sehingga saya harus pindah kamar .","[('air nya', 'sempat mati , sehingga saya harus pindah kamar', 'negative')]","[O] sempat mati , sehingga saya harus pindah kamar [A] air nya [S] negative","sampah sangat wangi sekali , sehingga semua orang ingin memilikinya .","[('sampah', 'sangat wangi sekali , sehingga semua orang ingin memilikinya', 'positive')]","[O] sangat wangi sekali , sehingga semua orang ingin memilikinya [A] sampah [S] positive",True
OSA,"air nya sempat mati , sehingga saya harus pindah kamar .","[('air nya', 'sempat mati , sehingga saya harus pindah kamar', 'negative')]","[O] sempat mati , sehingga saya harus pindah kamar [S] negative [A] air nya","sampah sangat wangi sekali , sehingga semua orang ingin memilikinya .","[('sampah', 'sangat wangi sekali , sehingga semua orang ingin memilikinya', 'positive')]","[O] sangat wangi sekali , sehingga semua orang ingin memilikinya [S] positive [A] sampah",True
AOS,makanan enak .,"[('makanan', 'enak', 'positive')]",[A] makanan [O] enak [S] positive,botolnya lambat .,"[('botolnya', 'lambat', 'negative')]",[A] botolnya [O] lambat [S] negative,True
ASO,makanan enak .,"[('makanan', 'enak', 'positive')]",[A] makanan [S] positive [O] enak,botolnya lambat .,"[('botolnya', 'lambat', 'negative')]",[A] botolnya [S] negative [O] lambat,True
