order,original_sentence,original_triplet,original_label_variant,counterfact4_replaced,counterfact_triplet4_replaced,counterfact_label_variant,is_match
OAS,pelayanannya bagus . sampai diantar ke bandara dengan juga .,"[('pelayanannya', 'bagus', 'positive')]",[O] bagus [A] pelayanannya [S] positive,fasilitasnya buruk . sampai diantar ke bandara dengan juga .,"[('fasilitasnya', 'buruk', 'negative')]",[O] buruk [A] fasilitasnya [S] negative,True
OSA,pelayanannya bagus . sampai diantar ke bandara dengan juga .,"[('pelayanannya', 'bagus', 'positive')]",[O] bagus [S] positive [A] pelayanannya,fasilitasnya buruk . sampai diantar ke bandara dengan juga .,"[('fasilitasnya', 'buruk', 'negative')]",[O] buruk [S] negative [A] fasilitasnya,True
AOS,"bagus tempatnya , dekat rumah makan .","[('tempatnya', 'bagus', 'positive')]",[A] tempatnya [O] bagus [S] positive,"mahal tarifnya , dekat rumah makan .","[('tarifnya', 'mahal', 'negative')]",[A] tarifnya [O] mahal [S] negative,True
ASO,"bagus tempatnya , dekat rumah makan .","[('tempatnya', 'bagus', 'positive')]",[A] tempatnya [S] positive [O] bagus,"mahal tarifnya , dekat rumah makan .","[('tarifnya', 'mahal', 'negative')]",[A] tarifnya [S] negative [O] mahal,True
SAO,"bagus tempatnya , dekat rumah makan .","[('tempatnya', 'bagus', 'positive')]",[S] positive [A] tempatnya [O] bagus,"mahal tarifnya , dekat rumah makan .","[('tarifnya', 'mahal', 'negative')]",[S] negative [A] tarifnya [O] mahal,True
OAS,"bagus tempatnya , dekat rumah makan .","[('tempatnya', 'bagus', 'positive')]",[O] bagus [A] tempatnya [S] positive,"mahal tarifnya , dekat rumah makan .","[('tarifnya', 'mahal', 'negative')]",[O] mahal [A] tarifnya [S] negative,True
OSA,"bagus tempatnya , dekat rumah makan .","[('tempatnya', 'bagus', 'positive')]",[O] bagus [S] positive [A] tempatnya,"mahal tarifnya , dekat rumah makan .","[('tarifnya', 'mahal', 'negative')]",[O] mahal [S] negative [A] tarifnya,True
AOS,sayang lift tidak bekerja .,"[('lift', 'tidak bekerja', 'negative')]",[A] lift [O] tidak bekerja [S] negative,sayang staff sangat ramah .,"[('staff', 'sangat ramah', 'positive')]",[A] staff [O] sangat ramah [S] positive,True
ASO,sayang lift tidak bekerja .,"[('lift', 'tidak bekerja', 'negative')]",[A] lift [S] negative [O] tidak bekerja,sayang staff sangat ramah .,"[('staff', 'sangat ramah', 'positive')]",[A] staff [S] positive [O] sangat ramah,True
SAO,sayang lift tidak bekerja .,"[('lift', 'tidak bekerja', 'negative')]",[S] negative [A] lift [O] tidak bekerja,sayang staff sangat ramah .,"[('staff', 'sangat ramah', 'positive')]",[S] positive [A] staff [O] sangat ramah,True
OAS,sayang lift tidak bekerja .,"[('lift', 'tidak bekerja', 'negative')]",[O] tidak bekerja [A] lift [S] negative,sayang staff sangat ramah .,"[('staff', 'sangat ramah', 'positive')]",[O] sangat ramah [A] staff [S] positive,True
OSA,sayang lift tidak bekerja .,"[('lift', 'tidak bekerja', 'negative')]",[O] tidak bekerja [S] negative [A] lift,sayang staff sangat ramah .,"[('staff', 'sangat ramah', 'positive')]",[O] sangat ramah [S] positive [A] staff,True
AOS,airnya kurang kencang .,"[('airnya', 'kurang kencang', 'negative')]",[A] airnya [O] kurang kencang [S] negative,kuku lumayan kencang .,"[('kuku', 'lumayan kencang', 'positive')]",[A] kuku [O] lumayan kencang [S] positive,True
ASO,airnya kurang kencang .,"[('airnya', 'kurang kencang', 'negative')]",[A] airnya [S] negative [O] kurang kencang,kuku lumayan kencang .,"[('kuku', 'lumayan kencang', 'positive')]",[A] kuku [S] positive [O] lumayan kencang,True
SAO,airnya kurang kencang .,"[('airnya', 'kurang kencang', 'negative')]",[S] negative [A] airnya [O] kurang kencang,kuku lumayan kencang .,"[('kuku', 'lumayan kencang', 'positive')]",[S] positive [A] kuku [O] lumayan kencang,True
OAS,airnya kurang kencang .,"[('airnya', 'kurang kencang', 'negative')]",[O] kurang kencang [A] airnya [S] negative,kuku lumayan kencang .,"[('kuku', 'lumayan kencang', 'positive')]",[O] lumayan kencang [A] kuku [S] positive,True
OSA,airnya kurang kencang .,"[('airnya', 'kurang kencang', 'negative')]",[O] kurang kencang [S] negative [A] airnya,kuku lumayan kencang .,"[('kuku', 'lumayan kencang', 'positive')]",[O] lumayan kencang [S] positive [A] kuku,True
AOS,pelayan cepat .,"[('pelayan', 'cepat', 'positive')]",[A] pelayan [O] cepat [S] positive,seprei lambat .,"[('seprei', 'lambat', 'negative')]",[A] seprei [O] lambat [S] negative,True
ASO,pelayan cepat .,"[('pelayan', 'cepat', 'positive')]",[A] pelayan [S] positive [O] cepat,seprei lambat .,"[('seprei', 'lambat', 'negative')]",[A] seprei [S] negative [O] lambat,True
SAO,pelayan cepat .,"[('pelayan', 'cepat', 'positive')]",[S] positive [A] pelayan [O] cepat,seprei lambat .,"[('seprei', 'lambat', 'negative')]",[S] negative [A] seprei [O] lambat,True
OAS,pelayan cepat .,"[('pelayan', 'cepat', 'positive')]",[O] cepat [A] pelayan [S] positive,seprei lambat .,"[('seprei', 'lambat', 'negative')]",[O] lambat [A] seprei [S] negative,True
OSA,pelayan cepat .,"[('pelayan', 'cepat', 'positive')]",[O] cepat [S] positive [A] pelayan,seprei lambat .,"[('seprei', 'lambat', 'negative')]",[O] lambat [S] negative [A] seprei,True
AOS,tidak ada sabun di dalam kamar .,"[('sabun', 'tidak ada', 'negative')]",[A] sabun [O] tidak ada [S] negative,banyaknya kue di dalam kamar .,"[('kue', 'banyaknya', 'positive')]",[A] kue [O] banyaknya [S] positive,True
ASO,tidak ada sabun di dalam kamar .,"[('sabun', 'tidak ada', 'negative')]",[A] sabun [S] negative [O] tidak ada,banyaknya kue di dalam kamar .,"[('kue', 'banyaknya', 'positive')]",[A] kue [S] positive [O] banyaknya,True
SAO,tidak ada sabun di dalam kamar .,"[('sabun', 'tidak ada', 'negative')]",[S] negative [A] sabun [O] tidak ada,banyaknya kue di dalam kamar .,"[('kue', 'banyaknya', 'positive')]",[S] positive [A] kue [O] banyaknya,True
OAS,tidak ada sabun di dalam kamar .,"[('sabun', 'tidak ada', 'negative')]",[O] tidak ada [A] sabun [S] negative,banyaknya kue di dalam kamar .,"[('kue', 'banyaknya', 'positive')]",[O] banyaknya [A] kue [S] positive,True
OSA,tidak ada sabun di dalam kamar .,"[('sabun', 'tidak ada', 'negative')]",[O] tidak ada [S] negative [A] sabun,banyaknya kue di dalam kamar .,"[('kue', 'banyaknya', 'positive')]",[O] banyaknya [S] positive [A] kue,True
AOS,wifi nya kurang memuaskan : ) .,"[('wifi nya', 'kurang memuaskan', 'negative')]",[A] wifi nya [O] kurang memuaskan [S] negative,layanan cukup memuaskan : ) .,"[('layanan', 'cukup memuaskan', 'positive')]",[A] layanan [O] cukup memuaskan [S] positive,True
ASO,wifi nya kurang memuaskan : ) .,"[('wifi nya', 'kurang memuaskan', 'negative')]",[A] wifi nya [S] negative [O] kurang memuaskan,layanan cukup memuaskan : ) .,"[('layanan', 'cukup memuaskan', 'positive')]",[A] layanan [S] positive [O] cukup memuaskan,True
SAO,wifi nya kurang memuaskan : ) .,"[('wifi nya', 'kurang memuaskan', 'negative')]",[S] negative [A] wifi nya [O] kurang memuaskan,layanan cukup memuaskan : ) .,"[('layanan', 'cukup memuaskan', 'positive')]",[S] positive [A] layanan [O] cukup memuaskan,True
OAS,wifi nya kurang memuaskan : ) .,"[('wifi nya', 'kurang memuaskan', 'negative')]",[O] kurang memuaskan [A] wifi nya [S] negative,layanan cukup memuaskan : ) .,"[('layanan', 'cukup memuaskan', 'positive')]",[O] cukup memuaskan [A] layanan [S] positive,True
OSA,wifi nya kurang memuaskan : ) .,"[('wifi nya', 'kurang memuaskan', 'negative')]",[O] kurang memuaskan [S] negative [A] wifi nya,layanan cukup memuaskan : ) .,"[('layanan', 'cukup memuaskan', 'positive')]",[O] cukup memuaskan [S] positive [A] layanan,True
AOS,"sudah 3x menginap di sini , selalu jadi langganan . tempat nyaman kok .","[('tempat', 'nyaman', 'positive')]",[A] tempat [O] nyaman [S] positive,"sudah 3x menginap di sini , calon langganan . tapi sapu jadi risih .","[('sapu', 'risih', 'negative')]",[A] sapu [O] risih [S] negative,True
ASO,"sudah 3x menginap di sini , selalu jadi langganan . tempat nyaman kok .","[('tempat', 'nyaman', 'positive')]",[A] tempat [S] positive [O] nyaman,"sudah 3x menginap di sini , calon langganan . tapi sapu jadi risih .","[('sapu', 'risih', 'negative')]",[A] sapu [S] negative [O] risih,True
SAO,"sudah 3x menginap di sini , selalu jadi langganan . tempat nyaman kok .","[('tempat', 'nyaman', 'positive')]",[S] positive [A] tempat [O] nyaman,"sudah 3x menginap di sini , calon langganan . tapi sapu jadi risih .","[('sapu', 'risih', 'negative')]",[S] negative [A] sapu [O] risih,True
OAS,"sudah 3x menginap di sini , selalu jadi langganan . tempat nyaman kok .","[('tempat', 'nyaman', 'positive')]",[O] nyaman [A] tempat [S] positive,"sudah 3x menginap di sini , calon langganan . tapi sapu jadi risih .","[('sapu', 'risih', 'negative')]",[O] risih [A] sapu [S] negative,True
OSA,"sudah 3x menginap di sini , selalu jadi langganan . tempat nyaman kok .","[('tempat', 'nyaman', 'positive')]",[O] nyaman [S] positive [A] tempat,"sudah 3x menginap di sini , calon langganan . tapi sapu jadi risih .","[('sapu', 'risih', 'negative')]",[O] risih [S] negative [A] sapu,True
AOS,tempat buat istirahat yang sangat nyaman sekali .,"[('tempat', 'sangat nyaman sekali', 'positive')]",[A] tempat [O] sangat nyaman sekali [S] positive,kunci buat istirahat yang amat sangat berisik .,"[('kunci', 'amat sangat berisik', 'negative')]",[A] kunci [O] amat sangat berisik [S] negative,True
ASO,tempat buat istirahat yang sangat nyaman sekali .,"[('tempat', 'sangat nyaman sekali', 'positive')]",[A] tempat [S] positive [O] sangat nyaman sekali,kunci buat istirahat yang amat sangat berisik .,"[('kunci', 'amat sangat berisik', 'negative')]",[A] kunci [S] negative [O] amat sangat berisik,True
SAO,tempat buat istirahat yang sangat nyaman sekali .,"[('tempat', 'sangat nyaman sekali', 'positive')]",[S] positive [A] tempat [O] sangat nyaman sekali,kunci buat istirahat yang amat sangat berisik .,"[('kunci', 'amat sangat berisik', 'negative')]",[S] negative [A] kunci [O] amat sangat berisik,True
OAS,tempat buat istirahat yang sangat nyaman sekali .,"[('tempat', 'sangat nyaman sekali', 'positive')]",[O] sangat nyaman sekali [A] tempat [S] positive,kunci buat istirahat yang amat sangat berisik .,"[('kunci', 'amat sangat berisik', 'negative')]",[O] amat sangat berisik [A] kunci [S] negative,True
OSA,tempat buat istirahat yang sangat nyaman sekali .,"[('tempat', 'sangat nyaman sekali', 'positive')]",[O] sangat nyaman sekali [S] positive [A] tempat,kunci buat istirahat yang amat sangat berisik .,"[('kunci', 'amat sangat berisik', 'negative')]",[O] amat sangat berisik [S] negative [A] kunci,True
AOS,hot shower tidak berfungsi .,"[('hot shower', 'tidak berfungsi', 'negative')]",[A] hot shower [O] tidak berfungsi [S] negative,lemari berfungsi baik .,"[('lemari', 'berfungsi baik', 'positive')]",[A] lemari [O] berfungsi baik [S] positive,True
ASO,hot shower tidak berfungsi .,"[('hot shower', 'tidak berfungsi', 'negative')]",[A] hot shower [S] negative [O] tidak berfungsi,lemari berfungsi baik .,"[('lemari', 'berfungsi baik', 'positive')]",[A] lemari [S] positive [O] berfungsi baik,True
SAO,hot shower tidak berfungsi .,"[('hot shower', 'tidak berfungsi', 'negative')]",[S] negative [A] hot shower [O] tidak berfungsi,lemari berfungsi baik .,"[('lemari', 'berfungsi baik', 'positive')]",[S] positive [A] lemari [O] berfungsi baik,True
OAS,hot shower tidak berfungsi .,"[('hot shower', 'tidak berfungsi', 'negative')]",[O] tidak berfungsi [A] hot shower [S] negative,lemari berfungsi baik .,"[('lemari', 'berfungsi baik', 'positive')]",[O] berfungsi baik [A] lemari [S] positive,True
OSA,hot shower tidak berfungsi .,"[('hot shower', 'tidak berfungsi', 'negative')]",[O] tidak berfungsi [S] negative [A] hot shower,lemari berfungsi baik .,"[('lemari', 'berfungsi baik', 'positive')]",[O] berfungsi baik [S] positive [A] lemari,True
AOS,lokasi strategis dekat stasiun blitar dan alun alun .,"[('lokasi', 'strategis', 'positive')]",[A] lokasi [O] strategis [S] positive,jalanan macet dekat stasiun blitar dan alun alun .,"[('jalanan', 'macet', 'negative')]",[A] jalanan [O] macet [S] negative,True
ASO,lokasi strategis dekat stasiun blitar dan alun alun .,"[('lokasi', 'strategis', 'positive')]",[A] lokasi [S] positive [O] strategis,jalanan macet dekat stasiun blitar dan alun alun .,"[('jalanan', 'macet', 'negative')]",[A] jalanan [S] negative [O] macet,True
SAO,lokasi strategis dekat stasiun blitar dan alun alun .,"[('lokasi', 'strategis', 'positive')]",[S] positive [A] lokasi [O] strategis,jalanan macet dekat stasiun blitar dan alun alun .,"[('jalanan', 'macet', 'negative')]",[S] negative [A] jalanan [O] macet,True
OAS,lokasi strategis dekat stasiun blitar dan alun alun .,"[('lokasi', 'strategis', 'positive')]",[O] strategis [A] lokasi [S] positive,jalanan macet dekat stasiun blitar dan alun alun .,"[('jalanan', 'macet', 'negative')]",[O] macet [A] jalanan [S] negative,True
OSA,lokasi strategis dekat stasiun blitar dan alun alun .,"[('lokasi', 'strategis', 'positive')]",[O] strategis [S] positive [A] lokasi,jalanan macet dekat stasiun blitar dan alun alun .,"[('jalanan', 'macet', 'negative')]",[O] macet [S] negative [A] jalanan,True
AOS,seprai nya kurang bersih .,"[('seprai nya', 'kurang bersih', 'negative')]",[A] seprai nya [O] kurang bersih [S] negative,pelayanan nya cukup ramah .,"[('pelayanan nya', 'cukup ramah', 'positive')]",[A] pelayanan nya [O] cukup ramah [S] positive,True
ASO,seprai nya kurang bersih .,"[('seprai nya', 'kurang bersih', 'negative')]",[A] seprai nya [S] negative [O] kurang bersih,pelayanan nya cukup ramah .,"[('pelayanan nya', 'cukup ramah', 'positive')]",[A] pelayanan nya [S] positive [O] cukup ramah,True
SAO,seprai nya kurang bersih .,"[('seprai nya', 'kurang bersih', 'negative')]",[S] negative [A] seprai nya [O] kurang bersih,pelayanan nya cukup ramah .,"[('pelayanan nya', 'cukup ramah', 'positive')]",[S] positive [A] pelayanan nya [O] cukup ramah,True
OAS,seprai nya kurang bersih .,"[('seprai nya', 'kurang bersih', 'negative')]",[O] kurang bersih [A] seprai nya [S] negative,pelayanan nya cukup ramah .,"[('pelayanan nya', 'cukup ramah', 'positive')]",[O] cukup ramah [A] pelayanan nya [S] positive,True
OSA,seprai nya kurang bersih .,"[('seprai nya', 'kurang bersih', 'negative')]",[O] kurang bersih [S] negative [A] seprai nya,pelayanan nya cukup ramah .,"[('pelayanan nya', 'cukup ramah', 'positive')]",[O] cukup ramah [S] positive [A] pelayanan nya,True
AOS,kamarnya tidak kedap suara . jadi kamar sebelah berbicara biasa pun bisa terdengar . 2 malam saya mengin .,"[('kamarnya', 'tidak kedap suara', 'negative')]",[A] kamarnya [O] tidak kedap suara [S] negative,suasana nya tenang dan bersih . jadi kamar sebelah berbicara biasa pun bisa terdengar . 2 malam saya mengin .,"[('suasana nya', 'tenang dan bersih', 'positive')]",[A] suasana nya [O] tenang dan bersih [S] positive,True
ASO,kamarnya tidak kedap suara . jadi kamar sebelah berbicara biasa pun bisa terdengar . 2 malam saya mengin .,"[('kamarnya', 'tidak kedap suara', 'negative')]",[A] kamarnya [S] negative [O] tidak kedap suara,suasana nya tenang dan bersih . jadi kamar sebelah berbicara biasa pun bisa terdengar . 2 malam saya mengin .,"[('suasana nya', 'tenang dan bersih', 'positive')]",[A] suasana nya [S] positive [O] tenang dan bersih,True
SAO,kamarnya tidak kedap suara . jadi kamar sebelah berbicara biasa pun bisa terdengar . 2 malam saya mengin .,"[('kamarnya', 'tidak kedap suara', 'negative')]",[S] negative [A] kamarnya [O] tidak kedap suara,suasana nya tenang dan bersih . jadi kamar sebelah berbicara biasa pun bisa terdengar . 2 malam saya mengin .,"[('suasana nya', 'tenang dan bersih', 'positive')]",[S] positive [A] suasana nya [O] tenang dan bersih,True
OAS,kamarnya tidak kedap suara . jadi kamar sebelah berbicara biasa pun bisa terdengar . 2 malam saya mengin .,"[('kamarnya', 'tidak kedap suara', 'negative')]",[O] tidak kedap suara [A] kamarnya [S] negative,suasana nya tenang dan bersih . jadi kamar sebelah berbicara biasa pun bisa terdengar . 2 malam saya mengin .,"[('suasana nya', 'tenang dan bersih', 'positive')]",[O] tenang dan bersih [A] suasana nya [S] positive,True
OSA,kamarnya tidak kedap suara . jadi kamar sebelah berbicara biasa pun bisa terdengar . 2 malam saya mengin .,"[('kamarnya', 'tidak kedap suara', 'negative')]",[O] tidak kedap suara [S] negative [A] kamarnya,suasana nya tenang dan bersih . jadi kamar sebelah berbicara biasa pun bisa terdengar . 2 malam saya mengin .,"[('suasana nya', 'tenang dan bersih', 'positive')]",[O] tenang dan bersih [S] positive [A] suasana nya,True
AOS,tempat enak banget .,"[('tempat', 'enak banget', 'positive')]",[A] tempat [O] enak banget [S] positive,staf buruk sekali .,"[('staf', 'buruk sekali', 'positive')]",[A] staf [O] buruk sekali [S] positive,True
ASO,tempat enak banget .,"[('tempat', 'enak banget', 'positive')]",[A] tempat [S] positive [O] enak banget,staf buruk sekali .,"[('staf', 'buruk sekali', 'positive')]",[A] staf [S] positive [O] buruk sekali,True
SAO,tempat enak banget .,"[('tempat', 'enak banget', 'positive')]",[S] positive [A] tempat [O] enak banget,staf buruk sekali .,"[('staf', 'buruk sekali', 'positive')]",[S] positive [A] staf [O] buruk sekali,True
OAS,tempat enak banget .,"[('tempat', 'enak banget', 'positive')]",[O] enak banget [A] tempat [S] positive,staf buruk sekali .,"[('staf', 'buruk sekali', 'positive')]",[O] buruk sekali [A] staf [S] positive,True
OSA,tempat enak banget .,"[('tempat', 'enak banget', 'positive')]",[O] enak banget [S] positive [A] tempat,staf buruk sekali .,"[('staf', 'buruk sekali', 'positive')]",[O] buruk sekali [S] positive [A] staf,True
AOS,petugas yang ramah .,"[('petugas', 'ramah', 'positive')]",[A] petugas [O] ramah [S] positive,kamar yang sempit .,"[('kamar', 'sempit', 'negative')]",[A] kamar [O] sempit [S] negative,True
ASO,petugas yang ramah .,"[('petugas', 'ramah', 'positive')]",[A] petugas [S] positive [O] ramah,kamar yang sempit .,"[('kamar', 'sempit', 'negative')]",[A] kamar [S] negative [O] sempit,True
SAO,petugas yang ramah .,"[('petugas', 'ramah', 'positive')]",[S] positive [A] petugas [O] ramah,kamar yang sempit .,"[('kamar', 'sempit', 'negative')]",[S] negative [A] kamar [O] sempit,True
OAS,petugas yang ramah .,"[('petugas', 'ramah', 'positive')]",[O] ramah [A] petugas [S] positive,kamar yang sempit .,"[('kamar', 'sempit', 'negative')]",[O] sempit [A] kamar [S] negative,True
OSA,petugas yang ramah .,"[('petugas', 'ramah', 'positive')]",[O] ramah [S] positive [A] petugas,kamar yang sempit .,"[('kamar', 'sempit', 'negative')]",[O] sempit [S] negative [A] kamar,True
AOS,air tidak jalan .,"[('air', 'tidak jalan', 'negative')]",[A] air [O] tidak jalan [S] negative,wifi sangat lancar.,"[('wifi', 'sangat lancar', 'positive')]",[A] wifi [O] sangat lancar [S] positive,True
ASO,air tidak jalan .,"[('air', 'tidak jalan', 'negative')]",[A] air [S] negative [O] tidak jalan,wifi sangat lancar.,"[('wifi', 'sangat lancar', 'positive')]",[A] wifi [S] positive [O] sangat lancar,True
SAO,air tidak jalan .,"[('air', 'tidak jalan', 'negative')]",[S] negative [A] air [O] tidak jalan,wifi sangat lancar.,"[('wifi', 'sangat lancar', 'positive')]",[S] positive [A] wifi [O] sangat lancar,True
OAS,air tidak jalan .,"[('air', 'tidak jalan', 'negative')]",[O] tidak jalan [A] air [S] negative,wifi sangat lancar.,"[('wifi', 'sangat lancar', 'positive')]",[O] sangat lancar [A] wifi [S] positive,True
OSA,air tidak jalan .,"[('air', 'tidak jalan', 'negative')]",[O] tidak jalan [S] negative [A] air,wifi sangat lancar.,"[('wifi', 'sangat lancar', 'positive')]",[O] sangat lancar [S] positive [A] wifi,True
AOS,pelayannya kurang ramah .,"[('pelayannya', 'kurang ramah', 'negative')]",[A] pelayannya [O] kurang ramah [S] negative,makanannya sangat lezat .,"[('makanannya', 'sangat lezat', 'positive')]",[A] makanannya [O] sangat lezat [S] positive,True
ASO,pelayannya kurang ramah .,"[('pelayannya', 'kurang ramah', 'negative')]",[A] pelayannya [S] negative [O] kurang ramah,makanannya sangat lezat .,"[('makanannya', 'sangat lezat', 'positive')]",[A] makanannya [S] positive [O] sangat lezat,True
SAO,pelayannya kurang ramah .,"[('pelayannya', 'kurang ramah', 'negative')]",[S] negative [A] pelayannya [O] kurang ramah,makanannya sangat lezat .,"[('makanannya', 'sangat lezat', 'positive')]",[S] positive [A] makanannya [O] sangat lezat,True
OAS,pelayannya kurang ramah .,"[('pelayannya', 'kurang ramah', 'negative')]",[O] kurang ramah [A] pelayannya [S] negative,makanannya sangat lezat .,"[('makanannya', 'sangat lezat', 'positive')]",[O] sangat lezat [A] makanannya [S] positive,True
OSA,pelayannya kurang ramah .,"[('pelayannya', 'kurang ramah', 'negative')]",[O] kurang ramah [S] negative [A] pelayannya,makanannya sangat lezat .,"[('makanannya', 'sangat lezat', 'positive')]",[O] sangat lezat [S] positive [A] makanannya,True
AOS,kamarnya kurang bersih .,"[('kamarnya', 'kurang bersih', 'negative')]",[A] kamarnya [O] kurang bersih [S] negative,suasana nya sangat menarik .,"[('suasana nya', 'sangat menarik', 'positive')]",[A] suasana nya [O] sangat menarik [S] positive,True
ASO,kamarnya kurang bersih .,"[('kamarnya', 'kurang bersih', 'negative')]",[A] kamarnya [S] negative [O] kurang bersih,suasana nya sangat menarik .,"[('suasana nya', 'sangat menarik', 'positive')]",[A] suasana nya [S] positive [O] sangat menarik,True
SAO,kamarnya kurang bersih .,"[('kamarnya', 'kurang bersih', 'negative')]",[S] negative [A] kamarnya [O] kurang bersih,suasana nya sangat menarik .,"[('suasana nya', 'sangat menarik', 'positive')]",[S] positive [A] suasana nya [O] sangat menarik,True
OAS,kamarnya kurang bersih .,"[('kamarnya', 'kurang bersih', 'negative')]",[O] kurang bersih [A] kamarnya [S] negative,suasana nya sangat menarik .,"[('suasana nya', 'sangat menarik', 'positive')]",[O] sangat menarik [A] suasana nya [S] positive,True
OSA,kamarnya kurang bersih .,"[('kamarnya', 'kurang bersih', 'negative')]",[O] kurang bersih [S] negative [A] kamarnya,suasana nya sangat menarik .,"[('suasana nya', 'sangat menarik', 'positive')]",[O] sangat menarik [S] positive [A] suasana nya,True
AOS,kamar tidak kedap suara .,"[('kamar', 'tidak kedap suara', 'negative')]",[A] kamar [O] tidak kedap suara [S] negative,layar meredam suara .,"[('layar', 'meredam suara', 'positive')]",[A] layar [O] meredam suara [S] positive,True
ASO,kamar tidak kedap suara .,"[('kamar', 'tidak kedap suara', 'negative')]",[A] kamar [S] negative [O] tidak kedap suara,layar meredam suara .,"[('layar', 'meredam suara', 'positive')]",[A] layar [S] positive [O] meredam suara,True
SAO,kamar tidak kedap suara .,"[('kamar', 'tidak kedap suara', 'negative')]",[S] negative [A] kamar [O] tidak kedap suara,layar meredam suara .,"[('layar', 'meredam suara', 'positive')]",[S] positive [A] layar [O] meredam suara,True
OAS,kamar tidak kedap suara .,"[('kamar', 'tidak kedap suara', 'negative')]",[O] tidak kedap suara [A] kamar [S] negative,layar meredam suara .,"[('layar', 'meredam suara', 'positive')]",[O] meredam suara [A] layar [S] positive,True
OSA,kamar tidak kedap suara .,"[('kamar', 'tidak kedap suara', 'negative')]",[O] tidak kedap suara [S] negative [A] kamar,layar meredam suara .,"[('layar', 'meredam suara', 'positive')]",[O] meredam suara [S] positive [A] layar,True
AOS,sarapan yang kurang menarik .,"[('sarapan', 'kurang menarik', 'negative')]",[A] sarapan [O] kurang menarik [S] negative,ruangan yang bagus dan tenang .,"[('ruangan', 'bagus dan tenang', 'positive')]",[A] ruangan [O] bagus dan tenang [S] positive,True
ASO,sarapan yang kurang menarik .,"[('sarapan', 'kurang menarik', 'negative')]",[A] sarapan [S] negative [O] kurang menarik,ruangan yang bagus dan tenang .,"[('ruangan', 'bagus dan tenang', 'positive')]",[A] ruangan [S] positive [O] bagus dan tenang,True
SAO,sarapan yang kurang menarik .,"[('sarapan', 'kurang menarik', 'negative')]",[S] negative [A] sarapan [O] kurang menarik,ruangan yang bagus dan tenang .,"[('ruangan', 'bagus dan tenang', 'positive')]",[S] positive [A] ruangan [O] bagus dan tenang,True
OAS,sarapan yang kurang menarik .,"[('sarapan', 'kurang menarik', 'negative')]",[O] kurang menarik [A] sarapan [S] negative,ruangan yang bagus dan tenang .,"[('ruangan', 'bagus dan tenang', 'positive')]",[O] bagus dan tenang [A] ruangan [S] positive,True
OSA,sarapan yang kurang menarik .,"[('sarapan', 'kurang menarik', 'negative')]",[O] kurang menarik [S] negative [A] sarapan,ruangan yang bagus dan tenang .,"[('ruangan', 'bagus dan tenang', 'positive')]",[O] bagus dan tenang [S] positive [A] ruangan,True
AOS,menu sarapan kurang enak .,"[('menu sarapan', 'kurang enak', 'negative')]",[A] menu sarapan [O] kurang enak [S] negative,timbangannya lumayan enak .,"[('timbangannya', 'lumayan enak', 'positive')]",[A] timbangannya [O] lumayan enak [S] positive,True
ASO,menu sarapan kurang enak .,"[('menu sarapan', 'kurang enak', 'negative')]",[A] menu sarapan [S] negative [O] kurang enak,timbangannya lumayan enak .,"[('timbangannya', 'lumayan enak', 'positive')]",[A] timbangannya [S] positive [O] lumayan enak,True
SAO,menu sarapan kurang enak .,"[('menu sarapan', 'kurang enak', 'negative')]",[S] negative [A] menu sarapan [O] kurang enak,timbangannya lumayan enak .,"[('timbangannya', 'lumayan enak', 'positive')]",[S] positive [A] timbangannya [O] lumayan enak,True
OAS,menu sarapan kurang enak .,"[('menu sarapan', 'kurang enak', 'negative')]",[O] kurang enak [A] menu sarapan [S] negative,timbangannya lumayan enak .,"[('timbangannya', 'lumayan enak', 'positive')]",[O] lumayan enak [A] timbangannya [S] positive,True
OSA,menu sarapan kurang enak .,"[('menu sarapan', 'kurang enak', 'negative')]",[O] kurang enak [S] negative [A] menu sarapan,timbangannya lumayan enak .,"[('timbangannya', 'lumayan enak', 'positive')]",[O] lumayan enak [S] positive [A] timbangannya,True
AOS,kamar mandi terlalu sempit .,"[('kamar mandi', 'terlalu sempit', 'negative')]",[A] kamar mandi [O] terlalu sempit [S] negative,otomotif cukup leluasa .,"[('otomotif', 'cukup leluasa', 'positive')]",[A] otomotif [O] cukup leluasa [S] positive,True
ASO,kamar mandi terlalu sempit .,"[('kamar mandi', 'terlalu sempit', 'negative')]",[A] kamar mandi [S] negative [O] terlalu sempit,otomotif cukup leluasa .,"[('otomotif', 'cukup leluasa', 'positive')]",[A] otomotif [S] positive [O] cukup leluasa,True
SAO,kamar mandi terlalu sempit .,"[('kamar mandi', 'terlalu sempit', 'negative')]",[S] negative [A] kamar mandi [O] terlalu sempit,otomotif cukup leluasa .,"[('otomotif', 'cukup leluasa', 'positive')]",[S] positive [A] otomotif [O] cukup leluasa,True
OAS,kamar mandi terlalu sempit .,"[('kamar mandi', 'terlalu sempit', 'negative')]",[O] terlalu sempit [A] kamar mandi [S] negative,otomotif cukup leluasa .,"[('otomotif', 'cukup leluasa', 'positive')]",[O] cukup leluasa [A] otomotif [S] positive,True
OSA,kamar mandi terlalu sempit .,"[('kamar mandi', 'terlalu sempit', 'negative')]",[O] terlalu sempit [S] negative [A] kamar mandi,otomotif cukup leluasa .,"[('otomotif', 'cukup leluasa', 'positive')]",[O] cukup leluasa [S] positive [A] otomotif,True
